"R0","N","schedule","p_free_20","p_free_50","se_free_20","se_free_50","p_extinct","se_mp20","se_mp50","mp20","mp50","reps","sq_pf20","sq_se_pf20","sq_mp20","sq_se_mp20","sq_mp50","sq_se_mp50","lf_mp20","lf_se_mp20","av_lo","av_hi","rel_lo","rel_hi","averted_20","averted_50","rel_to_lifelong","benefit_free_20","se_benefit_free_20","averted_ci_width","rel_ci_width"
1.5,5,"18-month immunity, annual whole-herd booster",0.9735,1,0.00359150038284837,0,0.0925,0.00217269301883648,0.000930610182824253,0.123159081749829,0.0499362383317993,2000,0.8395,0.00820791538699078,0.215353119631172,0.00422424903712528,0.106535029210123,0.00266778236826993,0.133107629528,0.00239793723258299,0.397320431638307,0.456702999954857,1.04114643129113,1.20954300333302,0.428106349419225,0.531269304546695,1.12096162070031,0.134,0.00895928289541077,0.0593825683165505,0.168396572041886
1.5,5,"18-month immunity, calves only",0.922,0.9985,0.00599649897857074,0.000865375640979091,0.116,0.00310752187023989,0.00160045122492107,0.157500786056948,0.0683761207526629,2000,0.8395,0.00820791538699078,0.215353119631172,0.00422424903712528,0.106535029210123,0.00266778236826993,0.133107629528,0.00239793723258299,0.227222314990422,0.307161159596063,0.610664264674538,0.793042107107962,0.268639403382247,0.358181799361016,0.70341040586726,0.0825,0.0101650319724042,0.0799388446056414,0.182377842433423
1.5,5,"18-month immunity, six-monthly whole-herd booster",0.9715,1,0.0037207358143249,0,0.0865,0.00212345639826535,0.00090819906151242,0.11856648606002,0.0481720309206512,2000,0.8395,0.00820791538699078,0.215353119631172,0.00422424903712528,0.106535029210123,0.00266778236826993,0.133107629528,0.00239793723258299,0.41994712662598,0.477414763243031,1.09609812109833,1.26993054658432,0.449432233612012,0.547829185594537,1.17680171216367,0.132,0.00901186717611839,0.0574676366170505,0.173832425485992
1.5,5,"Lifelong immunity, calves only (paper assumption)",0.9625,1,0.00424816136699161,0,0.1095,0.00239793723258299,0.00102581113436516,0.133107629528,0.0544006079062718,2000,0.8395,0.00820791538699078,0.215353119631172,0.00422424903712528,0.106535029210123,0.00266778236826993,0.133107629528,0.00239793723258299,0.348568322595668,0.41318220116095,0.921105107909731,1.08440782049804,0.381909907987545,0.489364124554983,1,0.123,0.00924211826368825,0.0646138785652825,0.163302712588311
1.5,10,"18-month immunity, annual whole-herd booster",0.937,1,0.00543281694887652,0,0.002,0.00136895723986279,0.00058994185606413,0.0972365543597492,0.0396641073931446,2000,0.606,0.0109262070271435,0.22906769382609,0.0034045622466968,0.135619403478951,0.00278760599819156,0.112518095549977,0.00161618789340718,0.557932645370511,0.59235403765198,1.09377922609458,1.1708817989621,0.575511706886209,0.707533683413518,1.13111620645851,0.331,0.0122023563298242,0.0344213922814689,0.0771025728675208
1.5,10,"18-month immunity, calves only",0.7995,0.987,0.00895264625683379,0.00253288373203351,0.002,0.00237335561076863,0.00137870681402828,0.150028340019545,0.0693082784353374,2000,0.606,0.0109262070271435,0.22906769382609,0.0034045622466968,0.135619403478951,0.00278760599819156,0.112518095549977,0.00161618789340718,0.316614980747911,0.372343754439697,0.629843585321124,0.725182858001884,0.345048018279488,0.488950130605059,0.678160671298891,0.1935,0.0141255752095269,0.0557287736917855,0.0953392726807603
1.5,10,"18-month immunity, six-monthly whole-herd booster",0.9515,1,0.00480352734977121,0,0.001,0.00132556015635834,0.000564562589223117,0.0930138570377826,0.0378291307483688,2000,0.606,0.0109262070271435,0.22906769382609,0.0034045622466968,0.135619403478951,0.00278760599819156,0.112518095549977,0.00161618789340718,0.577420166118116,0.609977210932489,1.12820841295089,1.2092085559661,0.593945983895924,0.721064023451185,1.16734711059224,0.3455,0.011935488050348,0.0325570448143733,0.0810001430152116
1.5,10,"Lifelong immunity, calves only (paper assumption)",0.925,1,0.00588960949469487,0,0.002,0.00161618789340718,0.000682367023279882,0.112518095549977,0.0457718563784724,2000,0.606,0.0109262070271435,0.22906769382609,0.0034045622466968,0.135619403478951,0.00278760599819156,0.112518095549977,0.00161618789340718,0.488362151295581,0.528279230824979,0.961383136759908,1.03863834446631,0.508799806421408,0.662497731118714,1,0.319,0.0124124735649265,0.0399170795293979,0.0772552077063976
1.5,20,"18-month immunity, annual whole-herd booster",0.8735,1,0.0074329586975847,0,0,0.00102278877735594,0.000436663427148533,0.111268866471238,0.0452537350843678,2000,0.2445,0.00961040451802108,0.28619472574105,0.00260449527650161,0.21643343277806,0.00282323269205993,0.129659277325287,0.00118774317775622,0.60125351779136,0.620949302737361,1.09667598232054,1.13920288625149,0.611212728735208,0.79091153107213,1.11748400148447,0.629,0.0121494341432019,0.0196957849460013,0.0425269039309575
1.5,20,"18-month immunity, calves only",0.5485,0.946,0.0111276176695643,0.00505390937789747,0,0.00188323331091118,0.00131312723226336,0.180095280082389,0.0902177147014936,2000,0.2445,0.00961040451802108,0.28619472574105,0.00260449527650161,0.21643343277806,0.00282323269205993,0.129659277325287,0.00118774317775622,0.353223481027042,0.387514470005159,0.649987693099553,0.705213564631872,0.370724671406629,0.583161836212216,0.677798203106416,0.304,0.014703188429725,0.0342909889781171,0.0552258715323191
