"NA_adults","R0","policy","h","pi_src","programme","p","interval","yr","p_free","prev_med","prev_q25","prev_q75","prev_mean"
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,32.7972602739726,0.39,0.4,0,0.666666666666667,0.356370593387857
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,32.8794520547945,0.39,0.4,0,0.666666666666667,0.357478627462971
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,32.9616438356164,0.39,0.404545454545455,0,0.655797101449275,0.357442329340243
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.0438356164384,0.39,0.412878787878788,0,0.627840909090909,0.358905885526881
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.1260273972603,0.39,0.424812030075188,0,0.625,0.357649627099991
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.2082191780822,0.39,0.433035714285714,0,0.617788461538462,0.359839379219814
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.2904109589041,0.39,0.428571428571429,0,0.637987012987013,0.360884280671617
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.372602739726,0.39,0.4375,0,0.644642857142857,0.364011488903702
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.4547945205479,0.39,0.433035714285714,0,0.64390756302521,0.363350845915836
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.5369863013699,0.39,0.428571428571429,0,0.666666666666667,0.364057259320039
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.6191780821918,0.39,0.433035714285714,0,0.666666666666667,0.362928565039229
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.7013698630137,0.39,0.436507936507937,0,0.647058823529412,0.36526882090909
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.7835616438356,0.39,0.444444444444444,0,0.666666666666667,0.367009044877065
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.8657534246575,0.39,0.424812030075188,0,0.627840909090909,0.363821130424667
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,33.9479452054794,0.39,0.41640866873065,0,0.666666666666667,0.363706416906107
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.0301369863014,0.39,0.405882352941176,0,0.666666666666667,0.362598472348085
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.1123287671233,0.39,0.4,0,0.666666666666667,0.361949370310632
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.1945205479452,0.39,0.4,0,0.666666666666667,0.355100701585996
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.2767123287671,0.39,0.395652173913044,0,0.657051282051282,0.353310285214217
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.358904109589,0.39,0.390096618357488,0,0.657051282051282,0.355613027406666
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.441095890411,0.39,0.405882352941176,0,0.651960784313726,0.355065685365322
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.5232876712329,0.39,0.405882352941176,0,0.63903743315508,0.352116452508097
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.6054794520548,0.395,0.411764705882353,0,0.637145748987854,0.351735329112416
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.6876712328767,0.4,0.4,0,0.634398496240602,0.352715626989969
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.7698630136986,0.4,0.405882352941176,0,0.625,0.34657558401351
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.8520547945205,0.4,0.400326797385621,0,0.615384615384615,0.350808051588374
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,34.9342465753425,0.4,0.381944444444444,0,0.625,0.349279686127899
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.0164383561644,0.4,0.394444444444444,0,0.626157407407407,0.347217095263274
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.0986301369863,0.4,0.410526315789474,0,0.617788461538462,0.34758177209812
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.1808219178082,0.4,0.392307692307692,0,0.64390756302521,0.349130105006892
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.2630136986301,0.4,0.384615384615385,0,0.666666666666667,0.346303516149276
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.3452054794521,0.4,0.384615384615385,0,0.641764705882353,0.345177519685337
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.427397260274,0.4,0.384615384615385,0,0.640714285714286,0.346211799333278
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.5095890410959,0.4,0.354166666666667,0,0.666666666666667,0.344893214139051
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.5917808219178,0.4,0.363636363636364,0,0.666666666666667,0.346360857234403
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.6739726027397,0.4,0.379807692307692,0,0.64390756302521,0.347366383815665
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.7561643835616,0.4,0.37171052631579,0,0.666666666666667,0.349575951158255
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.8383561643836,0.4,0.37171052631579,0,0.666666666666667,0.350525474707387
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,35.9205479452055,0.4,0.369318181818182,0,0.666666666666667,0.350960596659813
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.0027397260274,0.4,0.363636363636364,0,0.666666666666667,0.352767149954623
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.0849315068493,0.4,0.358288770053476,0,0.666666666666667,0.350257488420879
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.1671232876712,0.4,0.375,0,0.666666666666667,0.348733267301976
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.2493150684932,0.4,0.375,0,0.648755656108597,0.347644594977606
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.3315068493151,0.4,0.375,0,0.642857142857143,0.349208501454648
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.413698630137,0.4,0.375,0,0.642857142857143,0.350865999308569
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.4958904109589,0.4,0.369318181818182,0,0.640714285714286,0.350698986722996
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.5780821917808,0.4,0.345238095238095,0,0.642857142857143,0.347396678156949
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.6602739726027,0.405,0.366028708133971,0,0.640714285714286,0.344653637985681
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.7424657534247,0.41,0.381944444444444,0,0.642857142857143,0.347792239672055
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.8246575342466,0.41,0.4,0,0.666666666666667,0.350666074889948
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.9068493150685,0.41,0.36038961038961,0,0.654166666666667,0.349618883405858
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,36.9890410958904,0.41,0.333333333333333,0,0.643939393939394,0.344528200861111
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.0712328767123,0.41,0.354166666666667,0,0.637987012987013,0.348390124306378
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.1534246575342,0.41,0.369318181818182,0,0.640316205533597,0.350082821929159
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.2356164383562,0.41,0.36038961038961,0,0.639772727272727,0.345690673142273
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.3178082191781,0.41,0.366028708133971,0,0.636363636363636,0.344007425672783
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.4,0.41,0.366028708133971,0,0.651960784313726,0.344269823161725
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.4821917808219,0.415,0.341666666666667,0,0.63903743315508,0.343213378506461
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.5643835616438,0.415,0.369318181818182,0,0.63903743315508,0.344504659589126
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.6465753424658,0.415,0.369318181818182,0,0.666666666666667,0.343841676660263
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.7287671232877,0.415,0.37171052631579,0,0.631578947368421,0.34152640298597
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.8109589041096,0.415,0.381944444444444,0,0.626644736842105,0.339507954001585
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.8931506849315,0.415,0.381944444444444,0,0.619433198380567,0.340744939868914
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,37.9753424657534,0.415,0.3875,0,0.636363636363636,0.342441988165437
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.0575342465753,0.415,0.375,0,0.637987012987013,0.342524407139278
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.1397260273973,0.415,0.375,0,0.636363636363636,0.342353132398778
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.2219178082192,0.415,0.369318181818182,0,0.627840909090909,0.342698723723592
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.3041095890411,0.415,0.348484848484849,0,0.626644736842105,0.339539316842764
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.386301369863,0.415,0.333333333333333,0,0.616710875331565,0.338815288418564
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.4684931506849,0.415,0.333333333333333,0,0.612179487179487,0.337678897429925
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.5506849315069,0.42,0.307894736842105,0,0.625,0.339000854223076
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.6328767123288,0.42,0.324561403508772,0,0.609299516908213,0.338006075951662
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.7150684931507,0.42,0.333333333333333,0,0.609299516908213,0.340484867226893
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.7972602739726,0.42,0.333333333333333,0,0.625,0.344381060157422
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.8794520547945,0.42,0.345238095238095,0,0.625,0.342803991056112
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,38.9616438356164,0.42,0.362781954887218,0,0.615384615384615,0.341675453556538
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.0438356164384,0.42,0.362781954887218,0,0.625,0.340581581945746
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.1260273972603,0.42,0.333333333333333,0,0.615384615384615,0.334464120161968
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.2082191780822,0.42,0.36038961038961,0,0.612179487179487,0.335433714466648
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.2904109589041,0.42,0.343137254901961,0,0.616300366300366,0.335702637954134
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.372602739726,0.42,0.355042016806723,0,0.616710875331565,0.335918766815252
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.4547945205479,0.42,0.36038961038961,0,0.636363636363636,0.335829326950604
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.5369863013699,0.42,0.333333333333333,0,0.616710875331565,0.334219461767301
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.6191780821918,0.42,0.345238095238095,0,0.612179487179487,0.333940689780813
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.7013698630137,0.42,0.36038961038961,0,0.6,0.335953256050113
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.7835616438356,0.42,0.36038961038961,0,0.602777777777778,0.335293373601084
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.8657534246575,0.42,0.375,0,0.627083333333333,0.337642872166247
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,39.9479452054794,0.42,0.375,0,0.625,0.336351266609632
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.0301369863014,0.42,0.333333333333333,0,0.626644736842105,0.337201978909276
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.1123287671233,0.42,0.333333333333333,0,0.632775119617225,0.339636672430597
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.1945205479452,0.42,0.354166666666667,0,0.627840909090909,0.34138324424973
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.2767123287671,0.42,0.333333333333333,0,0.627840909090909,0.33863884999456
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.358904109589,0.42,0.37171052631579,0,0.625,0.336771056345839
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.441095890411,0.425,0.343137254901961,0,0.625,0.332244596135943
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.5232876712329,0.425,0.333333333333333,0,0.625,0.330274450310761
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.6054794520548,0.425,0.341666666666667,0,0.627840909090909,0.332648705556457
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.6876712328767,0.425,0.333333333333333,0,0.625,0.335044067810128
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.7698630136986,0.425,0.333333333333333,0,0.629464285714286,0.334340589609796
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.8520547945205,0.425,0.333333333333333,0,0.647794117647059,0.33478028758737
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,40.9342465753425,0.425,0.333333333333333,0,0.647058823529412,0.33536585119387
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.0164383561644,0.425,0.333333333333333,0,0.63903743315508,0.335241216003639
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.0986301369863,0.425,0.341666666666667,0,0.654166666666667,0.339302698032961
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.1808219178082,0.425,0.341666666666667,0,0.654166666666667,0.34413284929295
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.2630136986301,0.425,0.333333333333333,0,0.654166666666667,0.341931005658652
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.3452054794521,0.425,0.343137254901961,0,0.666666666666667,0.342802758279732
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.427397260274,0.425,0.333333333333333,0,0.666666666666667,0.342581209382293
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.5095890410959,0.425,0.333333333333333,0,0.666666666666667,0.342106977022805
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.5917808219178,0.425,0.333333333333333,0,0.666666666666667,0.341314992605434
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.6739726027397,0.425,0.333333333333333,0,0.666666666666667,0.341218187982468
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.7561643835616,0.425,0.333333333333333,0,0.666666666666667,0.340593487964601
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.8383561643836,0.425,0.333333333333333,0,0.666666666666667,0.340187221069264
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,41.9205479452055,0.425,0.355042016806723,0,0.641764705882353,0.338233791436462
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.0027397260274,0.425,0.343137254901961,0,0.64390756302521,0.34044848340514
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.0849315068493,0.425,0.345238095238095,0,0.647058823529412,0.342932930800485
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.1671232876712,0.425,0.355042016806723,0,0.647058823529412,0.346343220049271
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.2493150684932,0.425,0.355042016806723,0,0.64390756302521,0.346026786719099
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.3315068493151,0.425,0.355042016806723,0,0.64390756302521,0.349063261360616
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.413698630137,0.425,0.36038961038961,0,0.666666666666667,0.351337863996393
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.4958904109589,0.425,0.369318181818182,0,0.666666666666667,0.349105963415595
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.5780821917808,0.425,0.366028708133971,0,0.666666666666667,0.348614926444646
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.6602739726027,0.425,0.352484472049689,0,0.666666666666667,0.345697754681349
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.7424657534247,0.43,0.375,0,0.666666666666667,0.345963584967446
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.8246575342466,0.43,0.37171052631579,0,0.666666666666667,0.342945449147858
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.9068493150685,0.43,0.37171052631579,0,0.642857142857143,0.340824603707833
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,42.9890410958904,0.43,0.333333333333333,0,0.626644736842105,0.336648341204084
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.0712328767123,0.43,0.333333333333333,0,0.626644736842105,0.336351069966774
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.1534246575342,0.43,0.341666666666667,0,0.634398496240602,0.335868970113709
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.2356164383562,0.43,0.343137254901961,0,0.625,0.332300370107203
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.3178082191781,0.43,0.333333333333333,0,0.603846153846154,0.329677688698097
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.4,0.43,0.333333333333333,0,0.6,0.332255281375457
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.4821917808219,0.43,0.333333333333333,0,0.6,0.332306863133458
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.5643835616438,0.43,0.316666666666667,0,0.6,0.326946524310712
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.6465753424658,0.43,0.322916666666667,0,0.617788461538462,0.324522942867732
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.7287671232877,0.43,0.333333333333333,0,0.612179487179487,0.321946234324036
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.8109589041096,0.43,0.322916666666667,0,0.612179487179487,0.324232182414535
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.8931506849315,0.43,0.333333333333333,0,0.625,0.329354105114012
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,43.9753424657534,0.43,0.3125,0,0.626644736842105,0.329128426689676
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.0575342465753,0.43,0.333333333333333,0,0.625,0.32577779982988
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.1397260273973,0.43,0.303846153846154,0,0.629464285714286,0.324466063544222
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.2219178082192,0.43,0.333333333333333,0,0.611607142857143,0.325894094243713
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.3041095890411,0.43,0.333333333333333,0,0.625,0.325587795159777
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.386301369863,0.43,0.333333333333333,0,0.612179487179487,0.323823130543796
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.4684931506849,0.43,0.333333333333333,0,0.612179487179487,0.326688509123849
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.5506849315069,0.43,0.333333333333333,0,0.612179487179487,0.325885446450135
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.6328767123288,0.43,0.333333333333333,0,0.617788461538462,0.327951500400705
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.7150684931507,0.43,0.333333333333333,0,0.636363636363636,0.326904411171024
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.7972602739726,0.43,0.333333333333333,0,0.637987012987013,0.327072152248844
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.8794520547945,0.43,0.333333333333333,0,0.643433179723502,0.333711054422248
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,44.9616438356164,0.43,0.30952380952381,0,0.637987012987013,0.334361329416279
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.0438356164384,0.43,0.333333333333333,0,0.637987012987013,0.336491360984896
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.1260273972603,0.43,0.333333333333333,0,0.637987012987013,0.335398813051709
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.2082191780822,0.43,0.333333333333333,0,0.626644736842105,0.333073394248233
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.2904109589041,0.43,0.333333333333333,0,0.625,0.333607431242586
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.372602739726,0.43,0.333333333333333,0,0.642857142857143,0.331496832309402
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.4547945205479,0.43,0.32051282051282,0,0.643433179723502,0.330871194168957
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.5369863013699,0.435,0.333333333333333,0,0.617788461538462,0.330521828792584
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.6191780821918,0.435,0.32051282051282,0,0.642857142857143,0.334594549315382
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.7013698630137,0.435,0.31578947368421,0,0.634398496240602,0.335459963488711
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.7835616438356,0.435,0.343137254901961,0,0.647794117647059,0.338169204456945
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.8657534246575,0.435,0.376518218623482,0,0.65,0.339215573071654
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,45.9479452054794,0.435,0.386752136752137,0,0.63903743315508,0.3381640130655
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.0301369863014,0.435,0.357142857142857,0,0.647794117647059,0.337339555749996
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.1123287671233,0.435,0.343137254901961,0,0.655797101449275,0.342262214145952
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.1945205479452,0.435,0.366666666666667,0,0.666666666666667,0.342065136419047
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.2767123287671,0.435,0.333333333333333,0,0.666666666666667,0.34092549834926
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.358904109589,0.435,0.333333333333333,0,0.647058823529412,0.33961047161641
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.441095890411,0.44,0.333333333333333,0,0.625,0.34111884374862
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.5232876712329,0.44,0.316666666666667,0,0.625,0.337117699959702
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.6054794520548,0.44,0.333333333333333,0,0.627840909090909,0.339019769477742
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.6876712328767,0.44,0.32051282051282,0,0.636363636363636,0.340206158492923
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.7698630136986,0.44,0.307692307692308,0,0.647794117647059,0.338473125594449
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.8520547945205,0.44,0.333333333333333,0,0.637987012987013,0.334700360280701
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,46.9342465753425,0.44,0.354166666666667,0,0.637987012987013,0.338107140586912
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.0164383561644,0.44,0.333333333333333,0,0.636363636363636,0.338134665980448
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.0986301369863,0.44,0.348484848484849,0,0.636363636363636,0.336102698133443
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.1808219178082,0.44,0.363636363636364,0,0.636363636363636,0.335401498319648
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.2630136986301,0.44,0.363636363636364,0,0.636363636363636,0.33753586702355
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.3452054794521,0.44,0.333333333333333,0,0.625,0.336094186241312
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.427397260274,0.44,0.363636363636364,0,0.625,0.338367290797438
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.5095890410959,0.44,0.348484848484849,0,0.625,0.342038288444442
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.5917808219178,0.44,0.332417582417582,0,0.666666666666667,0.34276240718346
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.6739726027397,0.44,0.32051282051282,0,0.666666666666667,0.339808915327878
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.7561643835616,0.44,0.32051282051282,0,0.666666666666667,0.341211903292786
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.8383561643836,0.44,0.310096153846154,0,0.648337595907928,0.338050705055963
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,47.9205479452055,0.44,0.326666666666667,0,0.666666666666667,0.338600113585544
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.0027397260274,0.44,0.333333333333333,0,0.666666666666667,0.339685207663866
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.0849315068493,0.44,0.333333333333333,0,0.666666666666667,0.339368358552875
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.1671232876712,0.44,0.333333333333333,0,0.666666666666667,0.337797981948616
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.2493150684932,0.44,0.367003367003367,0,0.666666666666667,0.339104901923804
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.3315068493151,0.44,0.384615384615385,0,0.64390756302521,0.33770219310728
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.413698630137,0.44,0.343137254901961,0,0.647058823529412,0.336695572877403
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.4958904109589,0.44,0.355042016806723,0,0.64390756302521,0.337732459383582
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.5780821917808,0.44,0.355042016806723,0,0.647058823529412,0.340557189701423
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.6602739726027,0.44,0.354166666666667,0,0.636363636363636,0.337088765657492
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.7424657534247,0.445,0.379807692307692,0,0.641764705882353,0.339312844189104
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.8246575342466,0.445,0.358974358974359,0,0.625,0.339722912540115
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.9068493150685,0.445,0.358974358974359,0,0.625,0.338111125784559
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,48.9890410958904,0.445,0.350877192982456,0,0.625,0.338142634369415
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.0712328767123,0.445,0.366028708133971,0,0.625,0.338375629698831
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.1534246575342,0.445,0.348484848484849,0,0.636363636363636,0.33930131565774
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.2356164383562,0.445,0.348484848484849,0,0.625,0.335526980057553
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.3178082191781,0.445,0.343137254901961,0,0.625,0.335028342486547
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.4,0.445,0.363636363636364,0,0.625,0.335240911515099
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.4821917808219,0.445,0.363636363636364,0,0.632211538461538,0.33695526938948
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.5643835616438,0.445,0.36038961038961,0,0.64390756302521,0.337724199225554
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.6465753424658,0.445,0.374125874125874,0,0.625,0.337250913797818
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.7287671232877,0.445,0.36038961038961,0,0.640714285714286,0.337918160770271
5,3,"All replacements home-bred",1,0,"No vaccination",0,NA,49.8109589041096,0.445,0.345238095238095,0,0.636363636363636,0.335297470718415
