"R0","N","yr","remaining"
1.5,200,10.0301369863014,0.543728372438176
1.5,200,10.1945205479452,0.539755617881348
1.5,200,10.358904109589,0.535158544678492
1.5,200,10.5232876712329,0.530179839360503
1.5,200,10.6876712328767,0.526140997399478
1.5,200,10.8520547945205,0.521340057220812
1.5,200,11.0164383561644,0.517611452035832
1.5,200,11.1808219178082,0.513014075053597
1.5,200,11.3452054794521,0.509055442059431
1.5,200,11.5095890410959,0.505103455497671
1.5,200,11.6739726027397,0.500700017802603
1.5,200,11.8383561643836,0.496864830169022
1.5,200,12.0027397260274,0.493152813175113
1.5,200,12.1671232876712,0.488834041963079
1.5,200,12.3315068493151,0.484991294519633
1.5,200,12.4958904109589,0.482453003053319
1.5,200,12.6602739726027,0.478103757497299
1.5,200,12.8246575342466,0.474079374697003
1.5,200,12.9890410958904,0.469113054393024
1.5,200,13.1534246575342,0.465276537368532
1.5,200,13.3178082191781,0.461873848803971
1.5,200,13.4821917808219,0.458861800903786
1.5,200,13.6465753424658,0.455758676300284
1.5,200,13.8109589041096,0.452883025491546
1.5,200,13.9753424657534,0.448365618664923
1.5,200,14.1397260273973,0.445124311638036
1.5,200,14.3041095890411,0.44197922477669
1.5,200,14.4684931506849,0.438453961876369
1.5,200,14.6328767123288,0.436277348126854
1.5,200,14.7972602739726,0.433636191542645
1.5,200,14.9616438356164,0.430471202774083
1.5,200,15.1260273972603,0.427650234590875
1.5,200,15.2904109589041,0.424482506717143
1.5,200,15.4547945205479,0.42073202648659
1.5,200,15.6191780821918,0.418529697874747
1.5,200,15.7835616438356,0.414668371047808
1.5,200,15.9479452054795,0.409090957038521
1.5,200,16.1123287671233,0.405634653582965
1.5,200,16.2767123287671,0.401550988921913
1.5,200,16.441095890411,0.399164382592143
1.5,200,16.6054794520548,0.39547278481222
1.5,200,16.7698630136986,0.392314235894783
1.5,200,16.9342465753425,0.389922884135182
1.5,200,17.0986301369863,0.387666039003035
1.5,200,17.2630136986301,0.385109221998853
1.5,200,17.427397260274,0.382840855330533
1.5,200,17.5917808219178,0.380144759319057
1.5,200,17.7561643835616,0.37953778525315
1.5,200,17.9205479452055,0.377228183214871
1.5,200,18.0849315068493,0.37455527390566
1.5,200,18.2493150684931,0.371535671206809
1.5,200,18.413698630137,0.369128318308743
1.5,200,18.5780821917808,0.366728028593528
1.5,200,18.7424657534247,0.36396138570087
1.5,200,18.9068493150685,0.361779490460969
1.5,200,19.0712328767123,0.359782064313294
1.5,200,19.2356164383562,0.35869691339198
1.5,200,19.4,0.357197664316397
1.5,200,19.5643835616438,0.35577664259959
1.5,200,19.7287671232877,0.353774291267066
1.5,200,19.8931506849315,0.351033160772321
1.5,200,20.0575342465753,0.348750804976421
1.5,200,20.2219178082192,0.34615020177604
1.5,200,20.386301369863,0.344089106969758
1.5,200,20.5506849315069,0.342282245173184
1.5,200,20.7150684931507,0.340376492608023
1.5,200,20.8794520547945,0.337868847702118
1.5,200,21.0438356164384,0.335467303543022
1.5,200,21.2082191780822,0.33309785508294
1.5,200,21.372602739726,0.33091303907088
1.5,200,21.5369863013699,0.329091113367909
1.5,200,21.7013698630137,0.326839115954541
1.5,200,21.8657534246575,0.325225467200959
1.5,200,22.0301369863014,0.323835325062745
1.5,200,22.1945205479452,0.322530182718549
1.5,200,22.358904109589,0.319774741652367
1.5,200,22.5232876712329,0.31755299696927
1.5,200,22.6876712328767,0.316370785942804
1.5,200,22.8520547945205,0.315635263534108
1.5,200,23.0164383561644,0.314164008335076
1.5,200,23.1808219178082,0.311555694870372
1.5,200,23.3452054794521,0.309730205136074
1.5,200,23.5095890410959,0.308462751753492
1.5,200,23.6739726027397,0.306913234352605
1.5,200,23.8383561643836,0.305893028603635
1.5,200,24.0027397260274,0.30456028332648
1.5,200,24.1671232876712,0.30245508894082
1.5,200,24.3315068493151,0.301091886842437
1.5,200,24.4958904109589,0.299959221570045
1.5,200,24.6602739726027,0.299046452612132
1.5,200,24.8246575342466,0.297294477233785
1.5,200,24.9890410958904,0.295206570357507
1.5,200,25.1534246575342,0.294529584027256
1.5,200,25.3178082191781,0.292322426567154
1.5,200,25.4821917808219,0.290051896242008
1.5,200,25.6465753424658,0.287536929696196
1.5,200,25.8109589041096,0.286505646209367
1.5,200,25.9753424657534,0.285469127830511
1.5,200,26.1397260273973,0.284507364826393
1.5,200,26.3041095890411,0.282905480126099
1.5,200,26.4684931506849,0.281942936169875
1.5,200,26.6328767123288,0.280919234912149
1.5,200,26.7972602739726,0.279642018048819
1.5,200,26.9616438356164,0.278027225210636
1.5,200,27.1260273972603,0.277578845305466
1.5,200,27.2904109589041,0.276628122255902
1.5,200,27.4547945205479,0.274479428485076
1.5,200,27.6191780821918,0.272872896777392
1.5,200,27.7835616438356,0.272407935492073
1.5,200,27.9479452054795,0.270687905383324
1.5,200,28.1123287671233,0.269286698097622
1.5,200,28.2767123287671,0.267814464179136
1.5,200,28.441095890411,0.266720104643862
1.5,200,28.6054794520548,0.266228878194025
1.5,200,28.7698630136986,0.264973602708933
1.5,200,28.9342465753425,0.264052482401786
1.5,200,29.0986301369863,0.263172645222521
1.5,200,29.2630136986301,0.261617734657597
1.5,200,29.427397260274,0.260422632594255
1.5,200,29.5917808219178,0.259534668695227
1.5,200,29.7561643835616,0.259038418548769
1.5,200,29.9205479452055,0.258125426239038
1.5,200,30.0849315068493,0.256998067523834
1.5,200,30.2493150684931,0.255367964461622
1.5,200,30.413698630137,0.254274504679817
1.5,200,30.5780821917808,0.253074844214917
1.5,200,30.7424657534247,0.252232037824019
1.5,200,30.9068493150685,0.25130806619061
1.5,200,31.0712328767123,0.24993189850771
1.5,200,31.2356164383562,0.248628097221239
1.5,200,31.4,0.247874328421185
1.5,200,31.5643835616438,0.246434298239816
1.5,200,31.7287671232877,0.245709441809434
1.5,200,31.8931506849315,0.244889283722737
1.5,200,32.0575342465753,0.244282527702893
1.5,200,32.2219178082192,0.242889991188008
1.5,200,32.386301369863,0.241598530732013
1.5,200,32.5506849315069,0.240763376926647
1.5,200,32.7150684931507,0.240130415865732
1.5,200,32.8794520547945,0.239434022419067
1.5,200,33.0438356164384,0.237887733282658
1.5,200,33.2082191780822,0.237456927703562
1.5,200,33.372602739726,0.235819998023144
1.5,200,33.5369863013699,0.235137262435722
1.5,200,33.7013698630137,0.23359863752138
1.5,200,33.8657534246575,0.23279566374563
1.5,200,34.0301369863014,0.231044794189737
1.5,200,34.1945205479452,0.229932180704213
1.5,200,34.358904109589,0.228818398735157
1.5,200,34.5232876712329,0.227535474908437
1.5,200,34.6876712328767,0.226975659334092
1.5,200,34.8520547945205,0.225327311304365
1.5,200,35.0164383561644,0.224523680648871
1.5,200,35.1808219178082,0.222930058878486
1.5,200,35.3452054794521,0.222698099899331
1.5,200,35.5095890410959,0.221384807063434
1.5,200,35.6739726027397,0.220755596866542
1.5,200,35.8383561643836,0.219521848297369
1.5,200,36.0027397260274,0.218140109975009
1.5,200,36.1671232876712,0.217554180375562
1.5,200,36.3315068493151,0.216395808023856
1.5,200,36.4958904109589,0.215061873006638
1.5,200,36.6602739726027,0.214698704929514
1.5,200,36.8246575342466,0.213819494945436
1.5,200,36.9890410958904,0.212764422964872
1.5,200,37.1534246575342,0.212149041560504
1.5,200,37.3178082191781,0.210583458097258
1.5,200,37.4821917808219,0.209208819468526
1.5,200,37.6465753424658,0.208655498586956
1.5,200,37.8109589041096,0.208060320863013
1.5,200,37.9753424657534,0.207400935611966
1.5,200,38.1397260273973,0.206809876119184
1.5,200,38.3041095890411,0.206274380972819
1.5,200,38.4684931506849,0.204666029413119
1.5,200,38.6328767123288,0.204026183796141
1.5,200,38.7972602739726,0.203464757953962
1.5,200,38.9616438356164,0.202917449776496
1.5,200,39.1260273972603,0.202200146208155
1.5,200,39.2904109589041,0.201638084002696
1.5,200,39.4547945205479,0.200874772280967
1.5,200,39.6191780821918,0.200233307349109
1.5,200,39.7835616438356,0.199405186475846
1.5,200,39.9479452054794,0.198577988745577
1.5,200,40.1123287671233,0.197696664607982
1.5,200,40.2767123287671,0.196637264640897
1.5,200,40.441095890411,0.195487084013709
1.5,200,40.6054794520548,0.194908258673924
1.5,200,40.7698630136986,0.193477879643667
1.5,200,40.9342465753425,0.19316126427018
1.5,200,41.0986301369863,0.192356961887858
1.5,200,41.2630136986301,0.191885658800467
1.5,200,41.427397260274,0.191840471528938
1.5,200,41.5917808219178,0.191150247893986
1.5,200,41.7561643835616,0.190411350850378
1.5,200,41.9205479452055,0.189752352903742
1.5,200,42.0849315068493,0.188848832324588
1.5,200,42.2493150684932,0.188344683432644
1.5,200,42.413698630137,0.187900118064734
1.5,200,42.5780821917808,0.187999951025813
1.5,200,42.7424657534247,0.18784868268024
1.5,200,42.9068493150685,0.187236895984019
1.5,200,43.0712328767123,0.187243368611565
1.5,200,43.2356164383562,0.185971457978886
1.5,200,43.4,0.184982669246947
1.5,200,43.5643835616438,0.184055600843154
1.5,200,43.7287671232877,0.182749438809941
1.5,200,43.8931506849315,0.181845332553327
1.5,200,44.0575342465753,0.181487459144458
1.5,200,44.2219178082192,0.180315288907694
1.5,200,44.386301369863,0.180204784203689
1.5,200,44.5506849315069,0.179250299031422
1.5,200,44.7150684931507,0.178054280069986
1.5,200,44.8794520547945,0.176745166002828
1.5,200,45.0438356164384,0.176215619434661
1.5,200,45.2082191780822,0.174727351306778
1.5,200,45.372602739726,0.174538171799078
1.5,200,45.5369863013699,0.17333492914944
1.5,200,45.7013698630137,0.172945010851595
1.5,200,45.8657534246575,0.172387574122613
1.5,200,46.0301369863014,0.172066184363905
1.5,200,46.1945205479452,0.171464866350833
1.5,200,46.358904109589,0.171356339351023
1.5,200,46.5232876712329,0.170677682575076
1.5,200,46.6876712328767,0.170149888323046
1.5,200,46.8520547945205,0.170052413414807
1.5,200,47.0164383561644,0.168858004822985
1.5,200,47.1808219178082,0.168249215553481
1.5,200,47.3452054794521,0.167589388512079
1.5,200,47.5095890410959,0.166766560896818
1.5,200,47.6739726027397,0.165688821574503
1.5,200,47.8383561643836,0.165097183801024
1.5,200,48.0027397260274,0.164579852841647
1.5,200,48.1671232876712,0.163543913739221
1.5,200,48.3315068493151,0.162657659408137
1.5,200,48.4958904109589,0.161974480632656
1.5,200,48.6602739726027,0.160807780566782
1.5,200,48.8246575342466,0.160042488610775
1.5,200,48.9890410958904,0.159474614439558
1.5,200,49.1534246575342,0.15891739659724
1.5,200,49.3178082191781,0.159075614728138
1.5,200,49.4821917808219,0.158427652211278
1.5,200,49.6465753424658,0.157581051968747
1.5,200,49.8109589041096,0.157454547660719
1.5,200,49.9753424657534,0.156862227776268
2,10,0.00273972602739726,0.999989899612246
2,10,0.167123287671233,1.00405439664764
2,10,0.331506849315069,1.00276250453037
2,10,0.495890410958904,0.994243360567478
2,10,0.66027397260274,0.986743623403574
2,10,0.824657534246575,0.977189646122638
2,10,0.989041095890411,0.969427992321855
2,10,1.15342465753425,0.959633366206004
2,10,1.31780821917808,0.94784643113613
2,10,1.48219178082192,0.938041543817273
2,10,1.64657534246575,0.929430552524496
2,10,1.81095890410959,0.9166690968071
2,10,1.97534246575342,0.905127910404979
2,10,2.13972602739726,0.889639006198203
2,10,2.3041095890411,0.873408076045851
2,10,2.46849315068493,0.867516601573468
2,10,2.63287671232877,0.86354796888136
2,10,2.7972602739726,0.846548807739759
2,10,2.96164383561644,0.833379590079487
2,10,3.12602739726027,0.830935881047095
2,10,3.29041095890411,0.82514260369371
2,10,3.45479452054795,0.820624098737693
2,10,3.61917808219178,0.812050454056611
2,10,3.78356164383562,0.806265227761045
2,10,3.94794520547945,0.794767602267185
2,10,4.11232876712329,0.783661899331428
2,10,4.27671232876712,0.779542282499476
2,10,4.44109589041096,0.772263833944385
2,10,4.60547945205479,0.764692911335381
2,10,4.76986301369863,0.753281107960667
2,10,4.93424657534247,0.745521138150565
2,10,5.0986301369863,0.741001716039887
2,10,5.26301369863014,0.737329105175492
2,10,5.42739726027397,0.731497421964527
2,10,5.59178082191781,0.726456940350357
2,10,5.75616438356164,0.72519996168838
2,10,5.92054794520548,0.714274048800179
2,10,6.08493150684932,0.711622950558707
2,10,6.24931506849315,0.705463729386271
2,10,6.41369863013699,0.700900477134995
2,10,6.57808219178082,0.691358157806306
2,10,6.74246575342466,0.682106612610031
2,10,6.90684931506849,0.677761836928641
2,10,7.07123287671233,0.671793235597113
2,10,7.23561643835616,0.66392041338219
2,10,7.4,0.654861344558801
2,10,7.56438356164384,0.654591496701596
2,10,7.72876712328767,0.652952361064755
2,10,7.89315068493151,0.64766607644789
2,10,8.05753424657534,0.644654861779534
2,10,8.22191780821918,0.63957745286286
2,10,8.38630136986301,0.628610012722434
2,10,8.55068493150685,0.625435904784998
2,10,8.71506849315069,0.620767117279738
2,10,8.87945205479452,0.615037865792272
2,10,9.04383561643836,0.608935957338405
2,10,9.20821917808219,0.605663313384369
2,10,9.37260273972603,0.595298572078843
2,10,9.53698630136986,0.592403002550674
2,10,9.7013698630137,0.589207117706036
2,10,9.86575342465753,0.58312253490579
2,10,10.0301369863014,0.580442887765074
2,10,10.1945205479452,0.576670069693202
2,10,10.358904109589,0.570672068976302
2,10,10.5232876712329,0.563856934735579
2,10,10.6876712328767,0.554423425254942
2,10,10.8520547945205,0.547549047112422
2,10,11.0164383561644,0.545670372528866
2,10,11.1808219178082,0.541662107639628
2,10,11.3452054794521,0.540398845941064
2,10,11.5095890410959,0.537879355643364
2,10,11.6739726027397,0.531519020282826
2,10,11.8383561643836,0.529039450845409
2,10,12.0027397260274,0.524186300928859
2,10,12.1671232876712,0.52158917762545
2,10,12.3315068493151,0.524283934343961
2,10,12.4958904109589,0.519585817794381
2,10,12.6602739726027,0.514874698499975
2,10,12.8246575342466,0.50663927467372
2,10,12.9890410958904,0.504883762433966
2,10,13.1534246575342,0.502649500462952
2,10,13.3178082191781,0.495675969818352
2,10,13.4821917808219,0.488489687629641
2,10,13.6465753424658,0.484994829981176
2,10,13.8109589041096,0.475623780863351
2,10,13.9753424657534,0.471570063481176
2,10,14.1397260273973,0.466781679014202
2,10,14.3041095890411,0.46679981609639
2,10,14.4684931506849,0.462911605236305
2,10,14.6328767123288,0.457500408707114
2,10,14.7972602739726,0.450862295004419
2,10,14.9616438356164,0.446215929832653
2,10,15.1260273972603,0.438672724775517
2,10,15.2904109589041,0.428146868125795
2,10,15.4547945205479,0.428743565939212
2,10,15.6191780821918,0.428144921866966
2,10,15.7835616438356,0.421596855557562
2,10,15.9479452054795,0.421752999708703
2,10,16.1123287671233,0.424742258192946
2,10,16.2767123287671,0.421140477981811
2,10,16.441095890411,0.416901002368925
2,10,16.6054794520548,0.417271534031442
2,10,16.7698630136986,0.416202461289253
2,10,16.9342465753425,0.410127108693853
2,10,17.0986301369863,0.405514050510142
2,10,17.2630136986301,0.403631685412863
2,10,17.427397260274,0.403704172113289
2,10,17.5917808219178,0.402310629701835
2,10,17.7561643835616,0.398620950711261
2,10,17.9205479452055,0.40178782455537
2,10,18.0849315068493,0.399161903420614
2,10,18.2493150684931,0.401008638690177
2,10,18.413698630137,0.396888266505437
2,10,18.5780821917808,0.39781065124193
2,10,18.7424657534247,0.398457004560695
2,10,18.9068493150685,0.39538989078095
2,10,19.0712328767123,0.397130163404126
2,10,19.2356164383562,0.396357927794288
2,10,19.4,0.394934675014182
2,10,19.5643835616438,0.38979342272662
2,10,19.7287671232877,0.38891230055004
2,10,19.8931506849315,0.386072538426938
2,10,20.0575342465753,0.379768345405683
2,10,20.2219178082192,0.375502070321962
2,10,20.386301369863,0.374441787238179
2,10,20.5506849315069,0.368670499411883
2,10,20.7150684931507,0.362238541356941
2,10,20.8794520547945,0.364375347925168
2,10,21.0438356164384,0.362919615070699
2,10,21.2082191780822,0.355871441229343
2,10,21.372602739726,0.357651175473647
2,10,21.5369863013699,0.357773543826626
2,10,21.7013698630137,0.356246631835328
2,10,21.8657534246575,0.356461552385962
2,10,22.0301369863014,0.352961089141359
2,10,22.1945205479452,0.34914089286454
2,10,22.358904109589,0.344394162081529
2,10,22.5232876712329,0.337071838781554
2,10,22.6876712328767,0.336400035757725
2,10,22.8520547945205,0.335490426094614
2,10,23.0164383561644,0.331927595193197
2,10,23.1808219178082,0.330397116207728
2,10,23.3452054794521,0.328555261888161
2,10,23.5095890410959,0.322928196831295
2,10,23.6739726027397,0.322709216838718
2,10,23.8383561643836,0.324482014958195
2,10,24.0027397260274,0.322902452560099
2,10,24.1671232876712,0.322122426253621
2,10,24.3315068493151,0.316361245405513
2,10,24.4958904109589,0.313602103582121
2,10,24.6602739726027,0.3144181682755
2,10,24.8246575342466,0.31322318087834
2,10,24.9890410958904,0.308612666546599
2,10,25.1534246575342,0.305373256253766
2,10,25.3178082191781,0.298714557507353
2,10,25.4821917808219,0.298521078753586
2,10,25.6465753424658,0.2961058179157
2,10,25.8109589041096,0.291323422508454
2,10,25.9753424657534,0.290811504619843
2,10,26.1397260273973,0.286350124379732
2,10,26.3041095890411,0.278687159957404
2,10,26.4684931506849,0.279040937548744
2,10,26.6328767123288,0.274006525489208
2,10,26.7972602739726,0.272678724027127
2,10,26.9616438356164,0.272724644728025
2,10,27.1260273972603,0.268917225076999
2,10,27.2904109589041,0.267844490852074
2,10,27.4547945205479,0.267278139922898
2,10,27.6191780821918,0.265812992938205
2,10,27.7835616438356,0.260788785748146
2,10,27.9479452054795,0.25842807740804
2,10,28.1123287671233,0.258110983756501
2,10,28.2767123287671,0.254970910737564
2,10,28.441095890411,0.248894206327459
2,10,28.6054794520548,0.248781712747694
2,10,28.7698630136986,0.250221133483241
2,10,28.9342465753425,0.247600604912001
2,10,29.0986301369863,0.245225765962636
2,10,29.2630136986301,0.24336945813012
2,10,29.427397260274,0.240968157046727
2,10,29.5917808219178,0.239600265549
2,10,29.7561643835616,0.240499571909358
2,10,29.9205479452055,0.241368313835012
2,10,30.0849315068493,0.240831830808772
2,10,30.2493150684931,0.238219443133584
2,10,30.413698630137,0.234692429685898
2,10,30.5780821917808,0.238071572223414
2,10,30.7424657534247,0.233193961679022
2,10,30.9068493150685,0.232656611967141
2,10,31.0712328767123,0.229546168019262
2,10,31.2356164383562,0.227240699134332
2,10,31.4,0.228997664583135
2,10,31.5643835616438,0.225181208325484
2,10,31.7287671232877,0.226591767874656
2,10,31.8931506849315,0.225517082558148
2,10,32.0575342465753,0.224955131120726
2,10,32.2219178082192,0.224597872301993
2,10,32.386301369863,0.22804893442019
2,10,32.5506849315069,0.227478780143346
2,10,32.7150684931507,0.228185788823009
2,10,32.8794520547945,0.225140487418397
2,10,33.0438356164384,0.223039092703631
2,10,33.2082191780822,0.218831252708607
2,10,33.372602739726,0.216264894616462
2,10,33.5369863013699,0.209702590044044
2,10,33.7013698630137,0.209308731495616
2,10,33.8657534246575,0.210128251945668
2,10,34.0301369863014,0.214734675185431
2,10,34.1945205479452,0.209082135707262
2,10,34.358904109589,0.206572408757195
2,10,34.5232876712329,0.200544921874941
2,10,34.6876712328767,0.202167611511485
2,10,34.8520547945205,0.200055166857895
2,10,35.0164383561644,0.201017920238453
2,10,35.1808219178082,0.199159310034022
2,10,35.3452054794521,0.195088523308716
2,10,35.5095890410959,0.194997496598573
2,10,35.6739726027397,0.191959261870766
2,10,35.8383561643836,0.190462409589126
2,10,36.0027397260274,0.18822891463646
2,10,36.1671232876712,0.185744579815841
2,10,36.3315068493151,0.182963128544866
2,10,36.4958904109589,0.178026539507497
2,10,36.6602739726027,0.177180071861179
2,10,36.8246575342466,0.179185334379629
2,10,36.9890410958904,0.180012655641303
2,10,37.1534246575342,0.177928124500822
2,10,37.3178082191781,0.176967685677586
2,10,37.4821917808219,0.176753029833074
2,10,37.6465753424658,0.176199950139908
2,10,37.8109589041096,0.174555003359039
2,10,37.9753424657534,0.174853338320512
2,10,38.1397260273973,0.17007938043025
2,10,38.3041095890411,0.16664427285371
2,10,38.4684931506849,0.167172074898216
2,10,38.6328767123288,0.169598793216532
2,10,38.7972602739726,0.169362667031753
2,10,38.9616438356164,0.168757082746813
2,10,39.1260273972603,0.166216768134687
2,10,39.2904109589041,0.171187183596131
2,10,39.4547945205479,0.169995110921449
2,10,39.6191780821918,0.168592011097549
2,10,39.7835616438356,0.168871793359544
2,10,39.9479452054794,0.165120661822996
2,10,40.1123287671233,0.163747433810996
2,10,40.2767123287671,0.162686958482078
2,10,40.441095890411,0.162630180103894
2,10,40.6054794520548,0.158156367612764
2,10,40.7698630136986,0.15672226317519
2,10,40.9342465753425,0.153138543495662
2,10,41.0986301369863,0.152053360052417
2,10,41.2630136986301,0.150698969069599
2,10,41.427397260274,0.14810320160778
2,10,41.5917808219178,0.148905535762608
2,10,41.7561643835616,0.14933368204222
2,10,41.9205479452055,0.151569492985502
2,10,42.0849315068493,0.151459373752993
2,10,42.2493150684932,0.156831143560206
2,10,42.413698630137,0.156211781583276
2,10,42.5780821917808,0.154022754809426
2,10,42.7424657534247,0.151147515476438
2,10,42.9068493150685,0.150756113004531
2,10,43.0712328767123,0.147949833049443
2,10,43.2356164383562,0.147392380825189
2,10,43.4,0.145823716945363
2,10,43.5643835616438,0.142227609257092
2,10,43.7287671232877,0.142190711659295
2,10,43.8931506849315,0.13996744333198
2,10,44.0575342465753,0.136892338574035
2,10,44.2219178082192,0.13604616942863
2,10,44.386301369863,0.134701071991295
2,10,44.5506849315069,0.13036112428751
2,10,44.7150684931507,0.129048007066345
2,10,44.8794520547945,0.128860827656235
2,10,45.0438356164384,0.127755500483433
2,10,45.2082191780822,0.125527985878957
2,10,45.372602739726,0.125596763907664
2,10,45.5369863013699,0.12442608234546
2,10,45.7013698630137,0.121136868297514
2,10,45.8657534246575,0.119862485358081
2,10,46.0301369863014,0.116511299365491
2,10,46.1945205479452,0.111673257489168
2,10,46.358904109589,0.110945115842062
2,10,46.5232876712329,0.110586320143632
2,10,46.6876712328767,0.108207176955077
2,10,46.8520547945205,0.109273254446437
2,10,47.0164383561644,0.111552229611374
2,10,47.1808219178082,0.111328188500846
2,10,47.3452054794521,0.112064594830128
2,10,47.5095890410959,0.106305248741016
2,10,47.6739726027397,0.105918928021499
2,10,47.8383561643836,0.106253287976286
2,10,48.0027397260274,0.103211484344889
2,10,48.1671232876712,0.105715080584941
2,10,48.3315068493151,0.10517968775951
2,10,48.4958904109589,0.103647635137073
2,10,48.6602739726027,0.102959292124397
2,10,48.8246575342466,0.102900910422353
2,10,48.9890410958904,0.103611993292494
2,10,49.1534246575342,0.102554409362976
2,10,49.3178082191781,0.102408651956969
2,10,49.4821917808219,0.10240246637338
2,10,49.6465753424658,0.101653945763337
2,10,49.8109589041096,0.0972534621822644
2,10,49.9753424657534,0.0993570440368459
2,20,0.00273972602739726,0.999411713683058
2,20,0.167123287671233,0.995125419587964
2,20,0.331506849315069,0.994592432902804
2,20,0.495890410958904,0.988676597563337
2,20,0.66027397260274,0.986683066770681
2,20,0.824657534246575,0.980514622623032
2,20,0.989041095890411,0.972900809636694
2,20,1.15342465753425,0.964988866748644
2,20,1.31780821917808,0.953851259617566
2,20,1.48219178082192,0.943991478047429
2,20,1.64657534246575,0.932854572286219
2,20,1.81095890410959,0.915157441814472
2,20,1.97534246575342,0.903962520878281
2,20,2.13972602739726,0.894812812883534
2,20,2.3041095890411,0.889328901328834
2,20,2.46849315068493,0.876842072745833
2,20,2.63287671232877,0.873406721836973
2,20,2.7972602739726,0.860942264945072
2,20,2.96164383561644,0.854215969075178
2,20,3.12602739726027,0.84559097085122
2,20,3.29041095890411,0.836933310709511
2,20,3.45479452054795,0.826214720122164
2,20,3.61917808219178,0.819837600149787
2,20,3.78356164383562,0.81002912442223
2,20,3.94794520547945,0.803813689222384
2,20,4.11232876712329,0.796549214767185
2,20,4.27671232876712,0.790690237075024
2,20,4.44109589041096,0.782053097634411
2,20,4.60547945205479,0.778410135860763
2,20,4.76986301369863,0.773028897557839
2,20,4.93424657534247,0.760401997444884
2,20,5.0986301369863,0.755559694005034
2,20,5.26301369863014,0.746262065326373
2,20,5.42739726027397,0.735137371645272
2,20,5.59178082191781,0.727662188268834
2,20,5.75616438356164,0.720704346065852
2,20,5.92054794520548,0.710036421658056
2,20,6.08493150684932,0.700710425487346
2,20,6.24931506849315,0.696705378047573
2,20,6.41369863013699,0.6881751998239
2,20,6.57808219178082,0.680535216451529
2,20,6.74246575342466,0.66943956466529
2,20,6.90684931506849,0.662237559822353
2,20,7.07123287671233,0.656278162233253
2,20,7.23561643835616,0.651871690108
2,20,7.4,0.645254867906619
2,20,7.56438356164384,0.640863704515918
2,20,7.72876712328767,0.636186844443714
2,20,7.89315068493151,0.629126044730793
2,20,8.05753424657534,0.622163060399627
2,20,8.22191780821918,0.618310352393576
2,20,8.38630136986301,0.61192855117393
2,20,8.55068493150685,0.604331771960626
2,20,8.71506849315069,0.599660176496395
2,20,8.87945205479452,0.591844584951522
2,20,9.04383561643836,0.585939976976189
2,20,9.20821917808219,0.584834288836347
2,20,9.37260273972603,0.58055385920141
2,20,9.53698630136986,0.574185546363149
2,20,9.7013698630137,0.5690647457963
2,20,9.86575342465753,0.563434292617639
2,20,10.0301369863014,0.559617090398349
2,20,10.1945205479452,0.551839175290176
2,20,10.358904109589,0.545992685679243
2,20,10.5232876712329,0.540919647957196
2,20,10.6876712328767,0.53472723536171
2,20,10.8520547945205,0.52732512098805
2,20,11.0164383561644,0.523948618955705
2,20,11.1808219178082,0.51938155897044
2,20,11.3452054794521,0.515140821527303
2,20,11.5095890410959,0.509159028385906
2,20,11.6739726027397,0.506581990607286
2,20,11.8383561643836,0.502070005246221
2,20,12.0027397260274,0.500017101250596
2,20,12.1671232876712,0.498025516992597
2,20,12.3315068493151,0.494975666677341
2,20,12.4958904109589,0.488612547906263
2,20,12.6602739726027,0.485700581703906
2,20,12.8246575342466,0.483119380888299
2,20,12.9890410958904,0.480148332807794
2,20,13.1534246575342,0.474121289762192
2,20,13.3178082191781,0.47035866807918
2,20,13.4821917808219,0.469209359395897
2,20,13.6465753424658,0.466514700839553
2,20,13.8109589041096,0.461768306836334
2,20,13.9753424657534,0.457823988127935
2,20,14.1397260273973,0.452723322849715
2,20,14.3041095890411,0.453241293779521
2,20,14.4684931506849,0.452644042815493
2,20,14.6328767123288,0.449506111683734
2,20,14.7972602739726,0.447974936544853
2,20,14.9616438356164,0.442231289521729
2,20,15.1260273972603,0.441292104050782
2,20,15.2904109589041,0.436643078843267
2,20,15.4547945205479,0.436461122123244
2,20,15.6191780821918,0.435512137413499
2,20,15.7835616438356,0.432772435934558
2,20,15.9479452054795,0.42864348267156
2,20,16.1123287671233,0.425934835345261
2,20,16.2767123287671,0.423671720457618
2,20,16.441095890411,0.422334146815527
2,20,16.6054794520548,0.417152911608604
2,20,16.7698630136986,0.412883014268578
2,20,16.9342465753425,0.411597113763807
2,20,17.0986301369863,0.408928432621826
2,20,17.2630136986301,0.407712182166047
2,20,17.427397260274,0.406530678200345
2,20,17.5917808219178,0.404129369270638
2,20,17.7561643835616,0.402616413398169
2,20,17.9205479452055,0.399803090715484
2,20,18.0849315068493,0.394485688160396
2,20,18.2493150684931,0.392664994544778
2,20,18.413698630137,0.38864514016205
2,20,18.5780821917808,0.383658786766307
2,20,18.7424657534247,0.378512789842784
2,20,18.9068493150685,0.377478992446646
2,20,19.0712328767123,0.374659506685524
2,20,19.2356164383562,0.372546752042394
2,20,19.4,0.372038961196375
2,20,19.5643835616438,0.37150157354366
2,20,19.7287671232877,0.366528817348745
2,20,19.8931506849315,0.363031735390913
2,20,20.0575342465753,0.361489991179533
2,20,20.2219178082192,0.359876347414435
2,20,20.386301369863,0.36108843190744
2,20,20.5506849315069,0.35920075599451
2,20,20.7150684931507,0.357934225812366
2,20,20.8794520547945,0.355503312133477
2,20,21.0438356164384,0.354556158679575
