"R0","N","yr","p_free_vx"
1.5,200,20.5506849315069,5e-04
1.5,200,20.7150684931507,5e-04
1.5,200,20.8794520547945,5e-04
1.5,200,21.0438356164384,5e-04
1.5,200,21.2082191780822,5e-04
1.5,200,21.372602739726,0.001
1.5,200,21.5369863013699,0.0015
1.5,200,21.7013698630137,0.0015
1.5,200,21.8657534246575,0.0015
1.5,200,22.0301369863014,0.0015
1.5,200,22.1945205479452,0.0015
1.5,200,22.358904109589,0.0015
1.5,200,22.5232876712329,0.0025
1.5,200,22.6876712328767,0.0025
1.5,200,22.8520547945205,0.0025
1.5,200,23.0164383561644,0.0025
1.5,200,23.1808219178082,0.0025
1.5,200,23.3452054794521,0.0025
1.5,200,23.5095890410959,0.0025
1.5,200,23.6739726027397,0.003
1.5,200,23.8383561643836,0.004
1.5,200,24.0027397260274,0.004
1.5,200,24.1671232876712,0.004
1.5,200,24.3315068493151,0.004
1.5,200,24.4958904109589,0.0045
1.5,200,24.6602739726027,0.0045
1.5,200,24.8246575342466,0.005
1.5,200,24.9890410958904,0.0055
1.5,200,25.1534246575342,0.0055
1.5,200,25.3178082191781,0.0055
1.5,200,25.4821917808219,0.006
1.5,200,25.6465753424658,0.0065
1.5,200,25.8109589041096,0.0065
1.5,200,25.9753424657534,0.007
1.5,200,26.1397260273973,0.007
1.5,200,26.3041095890411,0.007
1.5,200,26.4684931506849,0.008
1.5,200,26.6328767123288,0.008
1.5,200,26.7972602739726,0.008
1.5,200,26.9616438356164,0.009
1.5,200,27.1260273972603,0.0095
1.5,200,27.2904109589041,0.0095
1.5,200,27.4547945205479,0.0105
1.5,200,27.6191780821918,0.0105
1.5,200,27.7835616438356,0.0115
1.5,200,27.9479452054795,0.0125
1.5,200,28.1123287671233,0.0135
1.5,200,28.2767123287671,0.0145
1.5,200,28.441095890411,0.0145
1.5,200,28.6054794520548,0.015
1.5,200,28.7698630136986,0.0165
1.5,200,28.9342465753425,0.0165
1.5,200,29.0986301369863,0.0165
1.5,200,29.2630136986301,0.017
1.5,200,29.427397260274,0.0175
1.5,200,29.5917808219178,0.019
1.5,200,29.7561643835616,0.0195
1.5,200,29.9205479452055,0.02
1.5,200,30.0849315068493,0.0205
1.5,200,30.2493150684931,0.021
1.5,200,30.413698630137,0.0225
1.5,200,30.5780821917808,0.023
1.5,200,30.7424657534247,0.0235
1.5,200,30.9068493150685,0.0245
1.5,200,31.0712328767123,0.026
1.5,200,31.2356164383562,0.0265
1.5,200,31.4,0.0275
1.5,200,31.5643835616438,0.029
1.5,200,31.7287671232877,0.0295
1.5,200,31.8931506849315,0.03
1.5,200,32.0575342465753,0.0305
1.5,200,32.2219178082192,0.0305
1.5,200,32.386301369863,0.0305
1.5,200,32.5506849315069,0.031
1.5,200,32.7150684931507,0.032
1.5,200,32.8794520547945,0.0325
1.5,200,33.0438356164384,0.0335
1.5,200,33.2082191780822,0.0335
1.5,200,33.372602739726,0.0355
1.5,200,33.5369863013699,0.038
1.5,200,33.7013698630137,0.04
1.5,200,33.8657534246575,0.0405
1.5,200,34.0301369863014,0.0415
1.5,200,34.1945205479452,0.0425
1.5,200,34.358904109589,0.0425
1.5,200,34.5232876712329,0.044
1.5,200,34.6876712328767,0.0455
1.5,200,34.8520547945205,0.0475
1.5,200,35.0164383561644,0.0485
1.5,200,35.1808219178082,0.0495
1.5,200,35.3452054794521,0.051
1.5,200,35.5095890410959,0.0525
1.5,200,35.6739726027397,0.054
1.5,200,35.8383561643836,0.054
1.5,200,36.0027397260274,0.0555
1.5,200,36.1671232876712,0.056
1.5,200,36.3315068493151,0.058
1.5,200,36.4958904109589,0.059
1.5,200,36.6602739726027,0.0595
1.5,200,36.8246575342466,0.06
1.5,200,36.9890410958904,0.0625
1.5,200,37.1534246575342,0.063
1.5,200,37.3178082191781,0.065
1.5,200,37.4821917808219,0.067
1.5,200,37.6465753424658,0.067
1.5,200,37.8109589041096,0.068
1.5,200,37.9753424657534,0.069
1.5,200,38.1397260273973,0.071
1.5,200,38.3041095890411,0.0735
1.5,200,38.4684931506849,0.0735
1.5,200,38.6328767123288,0.075
1.5,200,38.7972602739726,0.078
1.5,200,38.9616438356164,0.08
1.5,200,39.1260273972603,0.0805
1.5,200,39.2904109589041,0.0815
1.5,200,39.4547945205479,0.0825
1.5,200,39.6191780821918,0.084
1.5,200,39.7835616438356,0.0845
1.5,200,39.9479452054794,0.085
1.5,200,40.1123287671233,0.087
1.5,200,40.2767123287671,0.0875
1.5,200,40.441095890411,0.0885
1.5,200,40.6054794520548,0.0895
1.5,200,40.7698630136986,0.091
1.5,200,40.9342465753425,0.094
1.5,200,41.0986301369863,0.0955
1.5,200,41.2630136986301,0.0975
1.5,200,41.427397260274,0.098
1.5,200,41.5917808219178,0.099
1.5,200,41.7561643835616,0.1
1.5,200,41.9205479452055,0.101
1.5,200,42.0849315068493,0.102
1.5,200,42.2493150684932,0.1025
1.5,200,42.413698630137,0.1045
1.5,200,42.5780821917808,0.1055
1.5,200,42.7424657534247,0.107
1.5,200,42.9068493150685,0.109
1.5,200,43.0712328767123,0.1095
1.5,200,43.2356164383562,0.1095
1.5,200,43.4,0.11
1.5,200,43.5643835616438,0.112
1.5,200,43.7287671232877,0.1145
1.5,200,43.8931506849315,0.1175
1.5,200,44.0575342465753,0.1185
1.5,200,44.2219178082192,0.122
1.5,200,44.386301369863,0.125
1.5,200,44.5506849315069,0.1255
1.5,200,44.7150684931507,0.1265
1.5,200,44.8794520547945,0.127
1.5,200,45.0438356164384,0.1295
1.5,200,45.2082191780822,0.1315
1.5,200,45.372602739726,0.132
1.5,200,45.5369863013699,0.1325
1.5,200,45.7013698630137,0.133
1.5,200,45.8657534246575,0.135
1.5,200,46.0301369863014,0.1385
1.5,200,46.1945205479452,0.1405
1.5,200,46.358904109589,0.1425
1.5,200,46.5232876712329,0.143
1.5,200,46.6876712328767,0.1445
1.5,200,46.8520547945205,0.146
1.5,200,47.0164383561644,0.147
1.5,200,47.1808219178082,0.1485
1.5,200,47.3452054794521,0.149
1.5,200,47.5095890410959,0.1495
1.5,200,47.6739726027397,0.1545
1.5,200,47.8383561643836,0.157
1.5,200,48.0027397260274,0.158
1.5,200,48.1671232876712,0.1605
1.5,200,48.3315068493151,0.1625
1.5,200,48.4958904109589,0.164
1.5,200,48.6602739726027,0.165
1.5,200,48.8246575342466,0.1685
1.5,200,48.9890410958904,0.1705
1.5,200,49.1534246575342,0.1715
1.5,200,49.3178082191781,0.172
1.5,200,49.4821917808219,0.173
1.5,200,49.6465753424658,0.1755
1.5,200,49.8109589041096,0.176
1.5,200,49.9753424657534,0.177
2,10,0.00273972602739726,0
2,10,0.167123287671233,0
2,10,0.331506849315069,0
2,10,0.495890410958904,5e-04
2,10,0.66027397260274,5e-04
2,10,0.824657534246575,5e-04
2,10,0.989041095890411,0.001
2,10,1.15342465753425,0.001
2,10,1.31780821917808,0.0015
2,10,1.48219178082192,0.003
2,10,1.64657534246575,0.0035
2,10,1.81095890410959,0.0045
2,10,1.97534246575342,0.0055
2,10,2.13972602739726,0.0065
2,10,2.3041095890411,0.009
2,10,2.46849315068493,0.012
2,10,2.63287671232877,0.014
2,10,2.7972602739726,0.018
2,10,2.96164383561644,0.021
2,10,3.12602739726027,0.022
2,10,3.29041095890411,0.023
2,10,3.45479452054795,0.027
2,10,3.61917808219178,0.0305
2,10,3.78356164383562,0.033
2,10,3.94794520547945,0.0385
2,10,4.11232876712329,0.0415
2,10,4.27671232876712,0.047
2,10,4.44109589041096,0.0545
2,10,4.60547945205479,0.0625
2,10,4.76986301369863,0.068
2,10,4.93424657534247,0.072
2,10,5.0986301369863,0.0785
2,10,5.26301369863014,0.0835
2,10,5.42739726027397,0.09
2,10,5.59178082191781,0.095
2,10,5.75616438356164,0.101
2,10,5.92054794520548,0.1045
2,10,6.08493150684932,0.11
2,10,6.24931506849315,0.1155
2,10,6.41369863013699,0.122
2,10,6.57808219178082,0.13
2,10,6.74246575342466,0.1375
2,10,6.90684931506849,0.143
2,10,7.07123287671233,0.1485
2,10,7.23561643835616,0.158
2,10,7.4,0.1655
2,10,7.56438356164384,0.172
2,10,7.72876712328767,0.177
2,10,7.89315068493151,0.1835
2,10,8.05753424657534,0.1905
2,10,8.22191780821918,0.196
2,10,8.38630136986301,0.2005
2,10,8.55068493150685,0.207
2,10,8.71506849315069,0.2145
2,10,8.87945205479452,0.22
2,10,9.04383561643836,0.227
2,10,9.20821917808219,0.235
2,10,9.37260273972603,0.2405
2,10,9.53698630136986,0.248
2,10,9.7013698630137,0.2525
2,10,9.86575342465753,0.2575
2,10,10.0301369863014,0.267
2,10,10.1945205479452,0.272136068034017
2,10,10.358904109589,0.2795
2,10,10.5232876712329,0.285
2,10,10.6876712328767,0.2925
2,10,10.8520547945205,0.3015
2,10,11.0164383561644,0.3095
2,10,11.1808219178082,0.3155
2,10,11.3452054794521,0.3225
2,10,11.5095890410959,0.3275
2,10,11.6739726027397,0.335
2,10,11.8383561643836,0.3425
2,10,12.0027397260274,0.348674337168584
2,10,12.1671232876712,0.3545
2,10,12.3315068493151,0.362
2,10,12.4958904109589,0.3685
2,10,12.6602739726027,0.373
2,10,12.8246575342466,0.3815
2,10,12.9890410958904,0.387
2,10,13.1534246575342,0.394
2,10,13.3178082191781,0.4035
2,10,13.4821917808219,0.4105
2,10,13.6465753424658,0.4145
2,10,13.8109589041096,0.4215
2,10,13.9753424657534,0.4275
2,10,14.1397260273973,0.4315
2,10,14.3041095890411,0.435
2,10,14.4684931506849,0.44
2,10,14.6328767123288,0.4455
2,10,14.7972602739726,0.451
2,10,14.9616438356164,0.4555
2,10,15.1260273972603,0.462
2,10,15.2904109589041,0.4695
2,10,15.4547945205479,0.479
2,10,15.6191780821918,0.482
2,10,15.7835616438356,0.4885
2,10,15.9479452054795,0.4935
2,10,16.1123287671233,0.497
2,10,16.2767123287671,0.502
2,10,16.441095890411,0.506
2,10,16.6054794520548,0.513
2,10,16.7698630136986,0.52
2,10,16.9342465753425,0.525
2,10,17.0986301369863,0.5305
2,10,17.2630136986301,0.535
2,10,17.427397260274,0.5405
2,10,17.5917808219178,0.549
2,10,17.7561643835616,0.5545
2,10,17.9205479452055,0.558
2,10,18.0849315068493,0.5615
2,10,18.2493150684931,0.5665
2,10,18.413698630137,0.5705
2,10,18.5780821917808,0.5725
2,10,18.7424657534247,0.5785
2,10,18.9068493150685,0.5815
2,10,19.0712328767123,0.5855
2,10,19.2356164383562,0.5905
2,10,19.4,0.5945
2,10,19.5643835616438,0.597
2,10,19.7287671232877,0.6005
2,10,19.8931506849315,0.6055
2,10,20.0575342465753,0.61
2,10,20.2219178082192,0.6165
2,10,20.386301369863,0.62
2,10,20.5506849315069,0.6255
2,10,20.7150684931507,0.63
2,10,20.8794520547945,0.633
2,10,21.0438356164384,0.636
2,10,21.2082191780822,0.6395
2,10,21.372602739726,0.643
2,10,21.5369863013699,0.646
2,10,21.7013698630137,0.648
2,10,21.8657534246575,0.6505
2,10,22.0301369863014,0.6545
2,10,22.1945205479452,0.658
2,10,22.358904109589,0.6615
2,10,22.5232876712329,0.668
2,10,22.6876712328767,0.6725
2,10,22.8520547945205,0.675
2,10,23.0164383561644,0.679
2,10,23.1808219178082,0.683
2,10,23.3452054794521,0.6855
2,10,23.5095890410959,0.6895
2,10,23.6739726027397,0.6915
2,10,23.8383561643836,0.695
2,10,24.0027397260274,0.699
2,10,24.1671232876712,0.703
2,10,24.3315068493151,0.706
2,10,24.4958904109589,0.709
2,10,24.6602739726027,0.71
2,10,24.8246575342466,0.710855427713857
2,10,24.9890410958904,0.713856928464232
2,10,25.1534246575342,0.718
2,10,25.3178082191781,0.7225
2,10,25.4821917808219,0.725
2,10,25.6465753424658,0.7265
2,10,25.8109589041096,0.7295
2,10,25.9753424657534,0.731
2,10,26.1397260273973,0.7355
2,10,26.3041095890411,0.739
2,10,26.4684931506849,0.7415
2,10,26.6328767123288,0.7435
2,10,26.7972602739726,0.7465
2,10,26.9616438356164,0.7475
2,10,27.1260273972603,0.7505
2,10,27.2904109589041,0.7525
2,10,27.4547945205479,0.7555
2,10,27.6191780821918,0.758
2,10,27.7835616438356,0.762
2,10,27.9479452054795,0.7635
2,10,28.1123287671233,0.7675
2,10,28.2767123287671,0.769
2,10,28.441095890411,0.7745
2,10,28.6054794520548,0.778
2,10,28.7698630136986,0.779
2,10,28.9342465753425,0.786
2,10,29.0986301369863,0.7885
2,10,29.2630136986301,0.7895
2,10,29.427397260274,0.791
2,10,29.5917808219178,0.7935
2,10,29.7561643835616,0.794
2,10,29.9205479452055,0.795
2,10,30.0849315068493,0.7985
2,10,30.2493150684931,0.8035
2,10,30.413698630137,0.807
2,10,30.5780821917808,0.8085
2,10,30.7424657534247,0.811
2,10,30.9068493150685,0.8135
2,10,31.0712328767123,0.816
2,10,31.2356164383562,0.8165
2,10,31.4,0.8195
2,10,31.5643835616438,0.824
2,10,31.7287671232877,0.8255
2,10,31.8931506849315,0.827
2,10,32.0575342465753,0.829
2,10,32.2219178082192,0.83
2,10,32.386301369863,0.832
2,10,32.5506849315069,0.8345
2,10,32.7150684931507,0.8355
2,10,32.8794520547945,0.837
2,10,33.0438356164384,0.839
2,10,33.2082191780822,0.842
2,10,33.372602739726,0.8435
2,10,33.5369863013699,0.845
2,10,33.7013698630137,0.8465
2,10,33.8657534246575,0.8485
2,10,34.0301369863014,0.849
2,10,34.1945205479452,0.8505
2,10,34.358904109589,0.854
2,10,34.5232876712329,0.8555
2,10,34.6876712328767,0.8565
2,10,34.8520547945205,0.8585
2,10,35.0164383561644,0.859
2,10,35.1808219178082,0.861
2,10,35.3452054794521,0.8645
2,10,35.5095890410959,0.8655
2,10,35.6739726027397,0.868
2,10,35.8383561643836,0.869
2,10,36.0027397260274,0.870935467733867
2,10,36.1671232876712,0.87343671835918
2,10,36.3315068493151,0.874437218609305
2,10,36.4958904109589,0.875937968984492
2,10,36.6602739726027,0.8765
2,10,36.8246575342466,0.8775
2,10,36.9890410958904,0.8795
2,10,37.1534246575342,0.8805
2,10,37.3178082191781,0.8835
2,10,37.4821917808219,0.884
2,10,37.6465753424658,0.885
2,10,37.8109589041096,0.8855
2,10,37.9753424657534,0.8855
2,10,38.1397260273973,0.8885
2,10,38.3041095890411,0.889
2,10,38.4684931506849,0.892
2,10,38.6328767123288,0.8925
2,10,38.7972602739726,0.8925
2,10,38.9616438356164,0.893
2,10,39.1260273972603,0.8945
2,10,39.2904109589041,0.8945
2,10,39.4547945205479,0.8965
2,10,39.6191780821918,0.8975
2,10,39.7835616438356,0.898
2,10,39.9479452054794,0.8985
2,10,40.1123287671233,0.9
2,10,40.2767123287671,0.9005
2,10,40.441095890411,0.9015
2,10,40.6054794520548,0.9015
2,10,40.7698630136986,0.903
2,10,40.9342465753425,0.9035
2,10,41.0986301369863,0.904
2,10,41.2630136986301,0.906
2,10,41.427397260274,0.906
2,10,41.5917808219178,0.907
2,10,41.7561643835616,0.9085
2,10,41.9205479452055,0.909
2,10,42.0849315068493,0.9095
2,10,42.2493150684932,0.9105
2,10,42.413698630137,0.9115
2,10,42.5780821917808,0.913
2,10,42.7424657534247,0.9155
2,10,42.9068493150685,0.916
2,10,43.0712328767123,0.9185
2,10,43.2356164383562,0.92
2,10,43.4,0.922
2,10,43.5643835616438,0.9235
2,10,43.7287671232877,0.9245
2,10,43.8931506849315,0.9255
2,10,44.0575342465753,0.926
2,10,44.2219178082192,0.927
2,10,44.386301369863,0.9275
2,10,44.5506849315069,0.9275
2,10,44.7150684931507,0.9275
2,10,44.8794520547945,0.9285
2,10,45.0438356164384,0.9285
2,10,45.2082191780822,0.929
2,10,45.372602739726,0.9295
2,10,45.5369863013699,0.9295
2,10,45.7013698630137,0.9295
2,10,45.8657534246575,0.9295
2,10,46.0301369863014,0.9295
2,10,46.1945205479452,0.93
2,10,46.358904109589,0.931
2,10,46.5232876712329,0.932
2,10,46.6876712328767,0.933
2,10,46.8520547945205,0.933
2,10,47.0164383561644,0.934
2,10,47.1808219178082,0.934
2,10,47.3452054794521,0.935
2,10,47.5095890410959,0.9355
2,10,47.6739726027397,0.9365
2,10,47.8383561643836,0.937
2,10,48.0027397260274,0.9375
2,10,48.1671232876712,0.9385
2,10,48.3315068493151,0.9395
2,10,48.4958904109589,0.94
2,10,48.6602739726027,0.9405
2,10,48.8246575342466,0.941
2,10,48.9890410958904,0.941
2,10,49.1534246575342,0.9415
2,10,49.3178082191781,0.9425
2,10,49.4821917808219,0.9425
2,10,49.6465753424658,0.943
2,10,49.8109589041096,0.943971985992996
2,10,49.9753424657534,0.9445
2,20,0.00273972602739726,0
2,20,0.167123287671233,0
2,20,0.331506849315069,0
2,20,0.495890410958904,0
2,20,0.66027397260274,0
2,20,0.824657534246575,0
2,20,0.989041095890411,0
2,20,1.15342465753425,0
2,20,1.31780821917808,0
2,20,1.48219178082192,0
2,20,1.64657534246575,0
2,20,1.81095890410959,0
2,20,1.97534246575342,0
2,20,2.13972602739726,0
2,20,2.3041095890411,0
2,20,2.46849315068493,0
2,20,2.63287671232877,0
2,20,2.7972602739726,0
2,20,2.96164383561644,0
2,20,3.12602739726027,0
2,20,3.29041095890411,5e-04
2,20,3.45479452054795,0.001
2,20,3.61917808219178,0.001
2,20,3.78356164383562,0.001
2,20,3.94794520547945,0.002
2,20,4.11232876712329,0.002
2,20,4.27671232876712,0.0025
2,20,4.44109589041096,0.003
2,20,4.60547945205479,0.003
2,20,4.76986301369863,0.004
2,20,4.93424657534247,0.004
2,20,5.0986301369863,0.006
2,20,5.26301369863014,0.0065
2,20,5.42739726027397,0.0065
2,20,5.59178082191781,0.007
2,20,5.75616438356164,0.0075
2,20,5.92054794520548,0.0075
2,20,6.08493150684932,0.009
2,20,6.24931506849315,0.01
2,20,6.41369863013699,0.0105
2,20,6.57808219178082,0.0115
2,20,6.74246575342466,0.0135
2,20,6.90684931506849,0.015
2,20,7.07123287671233,0.017
2,20,7.23561643835616,0.019
2,20,7.4,0.02
2,20,7.56438356164384,0.022
2,20,7.72876712328767,0.025
2,20,7.89315068493151,0.028
2,20,8.05753424657534,0.0295
2,20,8.22191780821918,0.0315
2,20,8.38630136986301,0.035
2,20,8.55068493150685,0.0385
2,20,8.71506849315069,0.0405
2,20,8.87945205479452,0.0435
2,20,9.04383561643836,0.0485
2,20,9.20821917808219,0.0515
2,20,9.37260273972603,0.055
2,20,9.53698630136986,0.059
2,20,9.7013698630137,0.061
2,20,9.86575342465753,0.0635
2,20,10.0301369863014,0.0655
2,20,10.1945205479452,0.071
2,20,10.358904109589,0.074
2,20,10.5232876712329,0.077
2,20,10.6876712328767,0.081
2,20,10.8520547945205,0.0845
2,20,11.0164383561644,0.0915
2,20,11.1808219178082,0.098
2,20,11.3452054794521,0.101
2,20,11.5095890410959,0.106
2,20,11.6739726027397,0.11
2,20,11.8383561643836,0.1115
2,20,12.0027397260274,0.1145
2,20,12.1671232876712,0.1195
2,20,12.3315068493151,0.1235
2,20,12.4958904109589,0.128
2,20,12.6602739726027,0.132
2,20,12.8246575342466,0.134
2,20,12.9890410958904,0.1395
2,20,13.1534246575342,0.1425
2,20,13.3178082191781,0.1475
2,20,13.4821917808219,0.153
2,20,13.6465753424658,0.157
2,20,13.8109589041096,0.1625
2,20,13.9753424657534,0.165
2,20,14.1397260273973,0.168
2,20,14.3041095890411,0.1715
2,20,14.4684931506849,0.174
2,20,14.6328767123288,0.1815
2,20,14.7972602739726,0.186
2,20,14.9616438356164,0.1905
2,20,15.1260273972603,0.197
2,20,15.2904109589041,0.2015
2,20,15.4547945205479,0.204
2,20,15.6191780821918,0.2075
2,20,15.7835616438356,0.2145
2,20,15.9479452054795,0.2195
2,20,16.1123287671233,0.226
2,20,16.2767123287671,0.2325
2,20,16.441095890411,0.238
2,20,16.6054794520548,0.2425
2,20,16.7698630136986,0.2465
2,20,16.9342465753425,0.252
2,20,17.0986301369863,0.257
2,20,17.2630136986301,0.2615
2,20,17.427397260274,0.267
2,20,17.5917808219178,0.273
2,20,17.7561643835616,0.2785
2,20,17.9205479452055,0.284
2,20,18.0849315068493,0.2875
2,20,18.2493150684931,0.292
2,20,18.413698630137,0.299
2,20,18.5780821917808,0.304
2,20,18.7424657534247,0.308
2,20,18.9068493150685,0.3105
2,20,19.0712328767123,0.3145
2,20,19.2356164383562,0.319
2,20,19.4,0.3245
2,20,19.5643835616438,0.3275
2,20,19.7287671232877,0.331
2,20,19.8931506849315,0.3355
2,20,20.0575342465753,0.3375
2,20,20.2219178082192,0.34
2,20,20.386301369863,0.344
2,20,20.5506849315069,0.3475
2,20,20.7150684931507,0.353
2,20,20.8794520547945,0.3585
2,20,21.0438356164384,0.3635
2,20,21.2082191780822,0.3665
2,20,21.372602739726,0.371
2,20,21.5369863013699,0.374
2,20,21.7013698630137,0.3775
2,20,21.8657534246575,0.3785
2,20,22.0301369863014,0.385
2,20,22.1945205479452,0.391
2,20,22.358904109589,0.3935
2,20,22.5232876712329,0.396
2,20,22.6876712328767,0.4005
2,20,22.8520547945205,0.406
2,20,23.0164383561644,0.4095
2,20,23.1808219178082,0.411
2,20,23.3452054794521,0.417
2,20,23.5095890410959,0.4215
2,20,23.6739726027397,0.4255
2,20,23.8383561643836,0.428
2,20,24.0027397260274,0.4315
2,20,24.1671232876712,0.4345
2,20,24.3315068493151,0.4365
2,20,24.4958904109589,0.4405
2,20,24.6602739726027,0.4435
2,20,24.8246575342466,0.447
2,20,24.9890410958904,0.4515
2,20,25.1534246575342,0.4545
2,20,25.3178082191781,0.4575
2,20,25.4821917808219,0.463
2,20,25.6465753424658,0.466
2,20,25.8109589041096,0.47
2,20,25.9753424657534,0.4755
2,20,26.1397260273973,0.4795
2,20,26.3041095890411,0.482
2,20,26.4684931506849,0.486
2,20,26.6328767123288,0.4895
2,20,26.7972602739726,0.4915
2,20,26.9616438356164,0.496
2,20,27.1260273972603,0.4975
2,20,27.2904109589041,0.504
2,20,27.4547945205479,0.5055
2,20,27.6191780821918,0.5095
2,20,27.7835616438356,0.515
2,20,27.9479452054795,0.5195
2,20,28.1123287671233,0.5215
2,20,28.2767123287671,0.5235
2,20,28.441095890411,0.527
2,20,28.6054794520548,0.5295
2,20,28.7698630136986,0.5325
2,20,28.9342465753425,0.537
2,20,29.0986301369863,0.542
2,20,29.2630136986301,0.546
2,20,29.427397260274,0.55
2,20,29.5917808219178,0.5525
2,20,29.7561643835616,0.5555
2,20,29.9205479452055,0.5575
2,20,30.0849315068493,0.561
2,20,30.2493150684931,0.563
2,20,30.413698630137,0.5645
2,20,30.5780821917808,0.5685
2,20,30.7424657534247,0.5715
2,20,30.9068493150685,0.5735
2,20,31.0712328767123,0.575
2,20,31.2356164383562,0.5785
2,20,31.4,0.5815
2,20,31.5643835616438,0.585
2,20,31.7287671232877,0.587
2,20,31.8931506849315,0.5875
2,20,32.0575342465753,0.59
2,20,32.2219178082192,0.5905
2,20,32.386301369863,0.594
2,20,32.5506849315069,0.597
2,20,32.7150684931507,0.6005
2,20,32.8794520547945,0.603
2,20,33.0438356164384,0.6045
2,20,33.2082191780822,0.6085
2,20,33.372602739726,0.6115
2,20,33.5369863013699,0.6135
2,20,33.7013698630137,0.6175
2,20,33.8657534246575,0.6195
2,20,34.0301369863014,0.621
2,20,34.1945205479452,0.6225
2,20,34.358904109589,0.6255
2,20,34.5232876712329,0.6285
2,20,34.6876712328767,0.63
2,20,34.8520547945205,0.6325
2,20,35.0164383561644,0.633
2,20,35.1808219178082,0.6355
2,20,35.3452054794521,0.6365
2,20,35.5095890410959,0.6405
2,20,35.6739726027397,0.6455
2,20,35.8383561643836,0.6475
2,20,36.0027397260274,0.648
2,20,36.1671232876712,0.649
2,20,36.3315068493151,0.6515
2,20,36.4958904109589,0.6545
2,20,36.6602739726027,0.657
2,20,36.8246575342466,0.6605
2,20,36.9890410958904,0.6645
2,20,37.1534246575342,0.668
2,20,37.3178082191781,0.6715
2,20,37.4821917808219,0.6735
2,20,37.6465753424658,0.676
2,20,37.8109589041096,0.6785
2,20,37.9753424657534,0.682
2,20,38.1397260273973,0.6835
2,20,38.3041095890411,0.686
2,20,38.4684931506849,0.6895
2,20,38.6328767123288,0.6915
2,20,38.7972602739726,0.6935
2,20,38.9616438356164,0.695
2,20,39.1260273972603,0.696
2,20,39.2904109589041,0.6995
2,20,39.4547945205479,0.7015
2,20,39.6191780821918,0.704
2,20,39.7835616438356,0.706
2,20,39.9479452054794,0.709
2,20,40.1123287671233,0.711
2,20,40.2767123287671,0.7115
2,20,40.441095890411,0.713
2,20,40.6054794520548,0.7165
2,20,40.7698630136986,0.718
2,20,40.9342465753425,0.7195
2,20,41.0986301369863,0.721
2,20,41.2630136986301,0.724
2,20,41.427397260274,0.7255
2,20,41.5917808219178,0.7285
2,20,41.7561643835616,0.731
2,20,41.9205479452055,0.7335
2,20,42.0849315068493,0.7355
2,20,42.2493150684932,0.738
2,20,42.413698630137,0.74
2,20,42.5780821917808,0.7405
2,20,42.7424657534247,0.742
2,20,42.9068493150685,0.7435
2,20,43.0712328767123,0.744
2,20,43.2356164383562,0.746
2,20,43.4,0.749
2,20,43.5643835616438,0.751
2,20,43.7287671232877,0.7525
2,20,43.8931506849315,0.753
2,20,44.0575342465753,0.754
2,20,44.2219178082192,0.755
2,20,44.386301369863,0.756
2,20,44.5506849315069,0.7585
2,20,44.7150684931507,0.759
2,20,44.8794520547945,0.76
2,20,45.0438356164384,0.7605
2,20,45.2082191780822,0.761
2,20,45.372602739726,0.762
2,20,45.5369863013699,0.7635
2,20,45.7013698630137,0.765
2,20,45.8657534246575,0.7655
2,20,46.0301369863014,0.7655
2,20,46.1945205479452,0.766
2,20,46.358904109589,0.7665
2,20,46.5232876712329,0.7685
2,20,46.6876712328767,0.771
2,20,46.8520547945205,0.7735
2,20,47.0164383561644,0.774
2,20,47.1808219178082,0.777
2,20,47.3452054794521,0.78
2,20,47.5095890410959,0.783
2,20,47.6739726027397,0.7845
2,20,47.8383561643836,0.7845
2,20,48.0027397260274,0.786
2,20,48.1671232876712,0.7865
2,20,48.3315068493151,0.7885
2,20,48.4958904109589,0.79
2,20,48.6602739726027,0.7925
2,20,48.8246575342466,0.795
2,20,48.9890410958904,0.7955
2,20,49.1534246575342,0.796
2,20,49.3178082191781,0.797
2,20,49.4821917808219,0.798
2,20,49.6465753424658,0.799
2,20,49.8109589041096,0.8
2,20,49.9753424657534,0.803
2,50,0.00273972602739726,0
2,50,0.167123287671233,0
2,50,0.331506849315069,0
2,50,0.495890410958904,0
2,50,0.66027397260274,0
2,50,0.824657534246575,0
2,50,0.989041095890411,0
2,50,1.15342465753425,0
2,50,1.31780821917808,0
2,50,1.48219178082192,0
2,50,1.64657534246575,0
2,50,1.81095890410959,0
2,50,1.97534246575342,0
2,50,2.13972602739726,0
2,50,2.3041095890411,0
2,50,2.46849315068493,0
2,50,2.63287671232877,0
2,50,2.7972602739726,0
2,50,2.96164383561644,0
2,50,3.12602739726027,0
2,50,3.29041095890411,0
2,50,3.45479452054795,0
2,50,3.61917808219178,0
2,50,3.78356164383562,0
2,50,3.94794520547945,0
2,50,4.11232876712329,0
2,50,4.27671232876712,0
2,50,4.44109589041096,0
2,50,4.60547945205479,0
2,50,4.76986301369863,0
2,50,4.93424657534247,0
2,50,5.0986301369863,0
2,50,5.26301369863014,0
2,50,5.42739726027397,0
2,50,5.59178082191781,0
2,50,5.75616438356164,0
2,50,5.92054794520548,0
2,50,6.08493150684932,0
2,50,6.24931506849315,0
2,50,6.41369863013699,0
2,50,6.57808219178082,0
2,50,6.74246575342466,0
2,50,6.90684931506849,0
2,50,7.07123287671233,0
2,50,7.23561643835616,0
2,50,7.4,0
2,50,7.56438356164384,0
2,50,7.72876712328767,0
2,50,7.89315068493151,0
