"N","R0","yr","prev_sq","prev_vx","p_free_vx","remaining"
200,1.5,36.3315068493151,0.323043455181768,0.0699052495108768,0.058,0.216395808023856
200,1.5,36.4958904109589,0.323426927474528,0.069556800803454,0.059,0.215061873006638
200,1.5,36.6602739726027,0.322908167501618,0.06932796537376,0.0595,0.214698704929514
200,1.5,36.8246575342466,0.322883953975287,0.0690388839649813,0.06,0.213819494945436
200,1.5,36.9890410958904,0.323203476491778,0.0687662011760136,0.0625,0.212764422964872
200,1.5,37.1534246575342,0.323104740739684,0.0685463610715791,0.063,0.212149041560504
200,1.5,37.3178082191781,0.323167166940925,0.0680536595579139,0.065,0.210583458097258
200,1.5,37.4821917808219,0.323434548112539,0.0676653599859604,0.067,0.209208819468526
200,1.5,37.6465753424658,0.32335200549297,0.0674691739252277,0.067,0.208655498586956
200,1.5,37.8109589041096,0.322998647753229,0.0672032022898561,0.068,0.208060320863013
200,1.5,37.9753424657534,0.323109828066468,0.0670132806464068,0.069,0.207400935611966
200,1.5,38.1397260273973,0.323257507768256,0.0668528451361493,0.071,0.206809876119184
200,1.5,38.3041095890411,0.323064142856699,0.0666398560822799,0.0735,0.206274380972819
200,1.5,38.4684931506849,0.323422681309518,0.0661936360057635,0.0735,0.204666029413119
200,1.5,38.6328767123288,0.323222137346435,0.0659457792012251,0.075,0.204026183796141
200,1.5,38.7972602739726,0.323176335839461,0.0657549949480244,0.078,0.203464757953962
200,1.5,38.9616438356164,0.323201887181893,0.0655833027099005,0.08,0.202917449776496
200,1.5,39.1260273972603,0.323001535051567,0.0653109576128854,0.0805,0.202200146208155
200,1.5,39.2904109589041,0.322463074998759,0.0650208366043674,0.0815,0.201638084002696
200,1.5,39.4547945205479,0.322799998483675,0.0648423761877047,0.0825,0.200874772280967
200,1.5,39.6191780821918,0.322600675075465,0.0645954001234155,0.084,0.200233307349109
200,1.5,39.7835616438356,0.322401559103022,0.0642885430130417,0.0845,0.199405186475846
200,1.5,39.9479452054794,0.321787382835213,0.0638998912871197,0.085,0.198577988745577
200,1.5,40.1123287671233,0.322089598268189,0.063676039282546,0.087,0.197696664607982
200,1.5,40.2767123287671,0.32215046160216,0.063346785572251,0.0875,0.196637264640897
200,1.5,40.441095890411,0.322936392928546,0.063129893775507,0.0885,0.195487084013709
200,1.5,40.6054794520548,0.32265999701282,0.0628890981615022,0.0895,0.194908258673924
200,1.5,40.7698630136986,0.323011321946685,0.0624955456711427,0.091,0.193477879643667
200,1.5,40.9342465753425,0.323087809771264,0.0624080498057008,0.094,0.19316126427018
200,1.5,41.0986301369863,0.323122089892107,0.062154783530501,0.0955,0.192356961887858
200,1.5,41.2630136986301,0.322990629407794,0.0619772697102919,0.0975,0.191885658800467
200,1.5,41.427397260274,0.322485118865413,0.0618656972642065,0.098,0.191840471528938
200,1.5,41.5917808219178,0.322287780898498,0.0616053892119505,0.099,0.191150247893986
200,1.5,41.7561643835616,0.322288449998884,0.0613673791277619,0.1,0.190411350850378
200,1.5,41.9205479452055,0.322088107902407,0.061116976316796,0.101,0.189752352903742
200,1.5,42.0849315068493,0.321907290415053,0.0607918159116547,0.102,0.188848832324588
200,1.5,42.2493150684932,0.321910348539216,0.0606301026893108,0.1025,0.188344683432644
200,1.5,42.413698630137,0.321818071329222,0.0604696535981259,0.1045,0.187900118064734
200,1.5,42.5780821917808,0.321822816879715,0.0605026738123756,0.1055,0.187999951025813
200,1.5,42.7424657534247,0.321394990168653,0.06037362552321,0.107,0.18784868268024
200,1.5,42.9068493150685,0.321456913818269,0.0601885947359349,0.109,0.187236895984019
200,1.5,43.0712328767123,0.321194968175983,0.0601416278223554,0.1095,0.187243368611565
200,1.5,43.2356164383562,0.321263447050415,0.0597458316432884,0.1095,0.185971457978886
200,1.5,43.4,0.320972031728198,0.059374263182698,0.11,0.184982669246947
200,1.5,43.5643835616438,0.321221411942081,0.0591225999786858,0.112,0.184055600843154
200,1.5,43.7287671232877,0.321423700757027,0.0587400009335613,0.1145,0.182749438809941
200,1.5,43.8931506849315,0.321937133248497,0.0585427650568376,0.1175,0.181845332553327
200,1.5,44.0575342465753,0.321661483458215,0.0583775253374686,0.1185,0.181487459144458
200,1.5,44.2219178082192,0.322249150376923,0.0581064486504739,0.122,0.180315288907694
200,1.5,44.386301369863,0.321659669644006,0.057964611355228,0.125,0.180204784203689
200,1.5,44.5506849315069,0.321974479904294,0.0577140218033313,0.1255,0.179250299031422
200,1.5,44.7150684931507,0.32221765959253,0.0573722334045838,0.1265,0.178054280069986
200,1.5,44.8794520547945,0.322133120111799,0.0569354717891686,0.127,0.176745166002828
200,1.5,45.0438356164384,0.322103792652235,0.0567597193444673,0.1295,0.176215619434661
200,1.5,45.2082191780822,0.32233113437434,0.0563200653529374,0.1315,0.174727351306778
200,1.5,45.372602739726,0.322348638179233,0.0562621419897259,0.132,0.174538171799078
200,1.5,45.5369863013699,0.322776374462986,0.0559484199986549,0.1325,0.17333492914944
200,1.5,45.7013698630137,0.322376971771127,0.055753488881262,0.133,0.172945010851595
200,1.5,45.8657534246575,0.322583791467308,0.055609437262324,0.135,0.172387574122613
200,1.5,46.0301369863014,0.322760274741752,0.0555361289390591,0.1385,0.172066184363905
200,1.5,46.1945205479452,0.322964165697619,0.0553770075074505,0.1405,0.171464866350833
200,1.5,46.358904109589,0.322827293270882,0.0553185032174975,0.1425,0.171356339351023
200,1.5,46.5232876712329,0.32298012335021,0.0551254989712261,0.143,0.170677682575076
200,1.5,46.6876712328767,0.323005079487339,0.0549592782025472,0.1445,0.170149888323046
200,1.5,46.8520547945205,0.322773127442416,0.0548883493070278,0.146,0.170052413414807
200,1.5,47.0164383561644,0.322962586502026,0.0545348179892027,0.147,0.168858004822985
200,1.5,47.1808219178082,0.322420438665142,0.0542469858838193,0.1485,0.168249215553481
200,1.5,47.3452054794521,0.32268452535628,0.0540785022867694,0.149,0.167589388512079
200,1.5,47.5095890410959,0.32259862069255,0.0537986625229539,0.1495,0.166766560896818
200,1.5,47.6739726027397,0.322177373181929,0.0533811893004829,0.1545,0.165688821574503
200,1.5,47.8383561643836,0.321744149097488,0.0531190529204522,0.157,0.165097183801024
200,1.5,48.0027397260274,0.322110559031288,0.05301290840411,0.158,0.164579852841647
200,1.5,48.1671232876712,0.321624132251567,0.0525996693414022,0.1605,0.163543913739221
200,1.5,48.3315068493151,0.32169660616444,0.0523264169982489,0.1625,0.162657659408137
200,1.5,48.4958904109589,0.321360896557691,0.0520522643155768,0.164,0.161974480632656
200,1.5,48.6602739726027,0.321473497885043,0.0516954397059339,0.165,0.160807780566782
200,1.5,48.8246575342466,0.321664263308788,0.0514799491970901,0.1685,0.160042488610775
200,1.5,48.9890410958904,0.321693456390759,0.051301939925645,0.1705,0.159474614439558
200,1.5,49.1534246575342,0.321601462724539,0.051108067198048,0.1715,0.15891739659724
200,1.5,49.3178082191781,0.321304613663129,0.0511117289334493,0.172,0.159075614728138
200,1.5,49.4821917808219,0.321683102052737,0.0509634986142559,0.173,0.158427652211278
200,1.5,49.6465753424658,0.321385051630202,0.0506441945229174,0.1755,0.157581051968747
200,1.5,49.8109589041096,0.321058044058042,0.0505520490999942,0.176,0.157454547660719
200,1.5,49.9753424657534,0.32101385066943,0.050354947763045,0.177,0.156862227776268
10,2,0.00273972602739726,0.500030808080808,0.500025757575758,0,0.999989899612246
10,2,0.167123287671233,0.499424254911755,0.501449118936619,0,1.00405439664764
10,2,0.331506849315069,0.501094362581863,0.502478638028638,0,1.00276250453037
10,2,0.495890410958904,0.501349605949606,0.498463517038517,5e-04,0.994243360567478
10,2,0.66027397260274,0.500977391358641,0.494336246392496,5e-04,0.986743623403574
10,2,0.824657534246575,0.500506893276572,0.489090153922875,5e-04,0.977189646122638
10,2,0.989041095890411,0.500141044494721,0.484850728642273,0.001,0.969427992321855
10,2,1.15342465753425,0.499055668392065,0.478910470983265,0.001,0.959633366206004
10,2,1.31780821917808,0.497592982909334,0.471641733008993,0.0015,0.94784643113613
