"e_s","e_i","D","p","T_elim","R_v","log10_prev50"
0.475088400681984,0.250070194912939,33.7034233239166,0.494075013658878,200,2.04924362733186,-0.326538516116918
0.737976032295256,0.317966497016267,11.8547600894124,0.613388789011716,200,1.72720214023738,-0.505587998504797
0.704638880666966,0.641011601435087,10.3664509186331,0.523889809010713,200,1.83614064302978,-0.454164506653486
0.712442257083339,0.565839124014132,11.8969191886021,0.654431056385169,200,1.57822046595588,-0.589877819890148
0.44823567339653,0.782614352701604,5.84489170463218,0.685115420390324,200,1.766983724945,-0.465198183659218
0.525961645485569,0.76304891903998,37.8583525349796,0.680096076167848,200,1.26228930758775,-0.804048236663363
0.508736603260894,0.931048037930784,16.1825230560151,0.829481825298847,200,0.972853098217955,-1.41407188897937
0.603395243685576,0.39546576413111,9.2931145221709,0.79752726442782,200,1.58662740563974,-0.559318881413892
0.41545620117134,0.414731824837373,33.0487506063608,0.726839587571557,200,1.5992162159327,-0.482796152781232
0.567069368457515,0.0283227916527268,28.0006697512916,0.689620809175423,200,1.81590646527011,-0.403663762336062
0.366334077147619,0.692583227513098,27.8554378908187,0.308109348082899,200,2.1923417068321,-0.290134857104155
0.81168573888489,0.423428058951569,20.5120124138823,0.924124368852361,106.047803272786,0.845121031606847,-1.9108063008122
0.862537757968383,0.502355134860011,4.89346283454049,0.561707350149448,200,1.96746698976374,-0.436799836683127
0.418054708276433,0.740882753992395,9.57089553801569,0.747076754118223,200,1.51942417269277,-0.582407021815529
0.886435670766444,0.626205453356949,17.3201800431826,0.556893380653439,200,1.57191531834176,-0.644504015542471
0.877699218308763,0.366509206213003,4.91783151135224,0.775450190766388,200,1.65644739356587,-0.598142678926581
0.726803456097562,0.575677458877105,2.51389351824532,0.305407664846404,200,2.49938467844307,-0.260086032437114
0.287439874151473,0.650865290119957,6.33080705190346,0.385796802188068,200,2.29241024842918,-0.279309686364749
0.25996857424633,0.440512486868662,6.37261498727132,0.506623950941418,200,2.27860467421388,-0.279957696365657
0.417084905467376,0.886166083107524,20.6883327142561,0.825422396278847,200,0.969360870256707,-1.37599449532368
0.386224930240656,0.0228271583622089,2.12156669928902,0.326632408251458,200,2.67338635932754,-0.215221840327054
0.702766938743562,0.190834211800135,2.30093515294379,0.796888529871823,200,2.15210923931155,-0.358403491737169
0.319931047438031,0.792936108797862,3.49496721348708,0.593125535874915,200,2.10912664963558,-0.341886739651299
0.649856646919561,0.354668616674371,38.246336131689,0.376767438970297,200,2.06068444037158,-0.34700767824701
0.313959169507624,0.941426744624654,6.71165607376004,0.571630144980915,200,1.81112681266172,-0.429302642172466
0.426062551311078,0.810362390893477,2.48488991403015,0.773999793042964,200,2.02489139903863,-0.385666052252762
0.578886334584746,0.657428977392781,2.15520427861907,0.816591231390811,200,2.08089616142906,-0.377577705676864
0.405706976590748,0.154713149152374,18.0528666079573,0.866228380779006,200,1.80164325974588,-0.392614934029344
0.7210924761989,0.680470316281694,11.0613246033385,0.780259078953532,200,1.30854490673675,-0.839111494587156
0.470252606301631,0.510851942980728,7.08369666643615,0.733019470995905,200,1.80263740863602,-0.439545677947983
0.362854407649883,0.406003106094354,29.1075284160712,0.390281678974434,200,2.20300677882253,-0.285235661498639
0.71635336933635,0.689704557438847,6.16074261920492,0.923827630593674,200,1.3239997671687,-0.840129583670805
0.524145490628527,0.473670549194662,3.62815792590106,0.539656616339266,200,2.24267009325131,-0.312157625121986
0.404531689164112,0.928636884867939,11.3241548331857,0.398087442508837,200,1.99919224861422,-0.355652457165492
